eng_Latn,hin_Deva
"Another top terrorist to be killed was Usman Haider, who was the nephew of Jaish-e-Mohammad chief, Maulana Masood Azhar.
","उस मुठभेड़ में जैश-ए- मोहम्मद के मुखिया मसूद अजहर के भतीजे उस्मान हैदर को मार गिराया गया था।
"
"TMC MP and nephew of West Bengal Chief Minister Mamata Banerjee, Abhishek Banerjee is being questioned by the Enforcement Directorate (ED) in a coal smuggling case.
","कोयला घोटाले की जांच कर रही प्रवर्तन निदेशालय द्वारा पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे और टीएमसी महासचिव अभिषेक बनर्जी को समन देने का मामला दिल्ली हाई कोर्ट पहुंच गया है।
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","बता दें कि अमिताभ की बेटी श्वेता बच्चन नंदा ने ऋषि कपूर के भतीजे निखिल नंदा से शादी की है।
"
"Top BJP leaders have been accusing Ms. Banerjee's nephew and Diamond Harbour MP Abhishek Banerjee of wielding ""unwarranted influence"" over the government machinery and running ""extortion syndicates"".
","' बीजेपी नेता बनर्जी के भतीजे और डायमंड हार्बर लोकसभा सीट से सांसद अभिषेक बनर्जी पर सरकारी तंत्र पर अनावश्यक प्रभाव डालने और वसूली सिंडिकेट चलाने को लेकर आरोप लगाते रहे हैं।
"
"Senior Nationalist Congress Party (NCP) leader Ajit Pawar, nephew of NCP chief Sharad Pawar, also voted in favour of the government, along with Rohit Pawar, and Thackeray’s son Aditya Thackeray.
","राष्ट्रवादी कांग्रेस पार्टी (राकांपा) प्रमुख शरद पवार के भतीजे व पार्टी के वरिष्ठ नेता अजित पवार ने रोहित पवार और ठाकरे के बेटे आदित्य ठाकरे के साथ मिलकर सरकार के पक्ष में मतदान किया।
"
"Binay Mishra is said to be a close aide of TMC MP and CM Mamata Banerjee’s nephew Abhishek Banerjee.
","विनय मिश्रा ममता बनर्जी के भतीजे और सांसद अभिषेक बनर्जी के करीबी हैं।
"
"MP Supriya Sule (Sharad Pawar’s daughter) and Maharashtra deputy chief minister Ajit Pawar, who is another nephew of Sharad Pawar, is on the board.
","शरद पवार की बेटी सुप्रिया सूले बारामती से सांसद हैं जबकि उनके भतीजे अजीत पवार महाराष्ट्र के उपमुख्यमंत्री हैं।
"
"In the ongoing Lok Sabha, the party has continued its poor run, with Abhishek Banerjee, nephew of West Bengal Chief Minister and TMC chief Mamata Banerjee, showing only 14 per cent attendance — among the worst performers in the House.
","वर्तमान लोकसभा में भी पार्टी का प्रदर्शन ख़राब ही बना रहा है, जिसमें पश्चिम बंगाल के मुख्यमंत्री और टीएमसी प्रमुख ममता बनर्जी के भतीजे, अभिषेक बनर्जी की हाज़िरी केवल 14 प्रतिशत थी- वो सदन में सबसे ख़राब प्रदर्शन करने वालों में थे.
"
"Abhishek Banerjee is the nephew of TMC chief and West Bengal Chief Minister Mamata Banerjee.
","टीएमसी की इस जीत के पीछे पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे अभिषेक बनर्जी की बड़ी भूमिका मानी जा रही है।
"
"Meanwhile, TMC chief Mamata Banerjee has blamed union home minister Amit Shah for allegedly staging the attack on TMC workers including that on her nephew Abhishek Banerjee.
","वहीं, टीएमसी प्रमुख ममता बनर्जी के भतीजे अभिषेक बनर्जी ने भी भाजपा पर हमला बोला है।
"
"A CBI team has reached the residence of TMC MP and Mamata Banerjee’s nephew Abhishek Banerjee in Kolkata to summon his wife Rujira Banerjee to join its probe in the alleged coal smuggling case.
","कोयला घोटाला मामले में केंद्रीय जाँच ब्यूरो (CBI) के अधिकारी TMC सांसद और मुख्यमंत्री ममता के भतीजे अभिषेक बनर्जी की पत्नी रुजिरा बनर्जी को तलब करने के लिए उनके घर पहुँच गई है।
"
"Salman cut his birthday cake with nephew Ahil Sharma.
","सलमान खान ने अपना बर्थडे केक अपने प्‍यारे भांजे आहिल के साथ काटा।
"
"New Delhi: Salman Khan finally joins his nephew Ahil for his first birthday celebrations in Maldives.
","हाल ही में मालदीव में सलमान खान अपने परिवार के साथ अपने भांजे अहिल का पहला बर्थडे मनाने आए थे।
"
"Vikramaditya is the younger brother of BJP Rajya Sabha MP Ranvijay Singh Judev and nephew of former BJP politician Dilip Singh Judev.
","विक्रमादित्य सिंह जूदेव भाजपा के वरिष्ठ नेता और बिलासपुर सांसद रहे स्व. दिलीप सिंह जूदेव के भतीजे हैं।
"
"Choksi, his nephew Nirav Modi, and others are being probed under various criminal laws, following a complaint from the Punjab National Bank (PNB) alleging that they have cheated the nationalised bank to the tune of Rs 13000 crore, with the purported involvement of some of its employees.
","बैंक घोटाला सामने आने के बाद नीरव मोदी, उसके मामा मेहुल चोकसी और अन्य की कई एजेंसियां जांच कर रही हैं. दरअसल पंजाब नेशनल बैंक ने शिकायत की थी कि उन्होंने उसे 13000 करोड़ रुपये चूना लगाया।
"
"""Actress Kashmera Shah, who is married to actor Krushna Abhishek, another nephew of Govinda, told SpotboyE, """"We have just reached here.""
","गोविंदा के भांजे कृष्णा अभिषेक की पत्नी और एक्ट्रेस कश्मीरा शाह ने बताया, 'हम अभी यहां पर पहुंचे हैं ।
"
"His brother is an MLA and a nephew is a minister.
","एक भाई विधायक है और बड़ी बहन सांसद है।
"
"He is brother of singer Armaan Malik and nephew of music composer and singer Anu Malik.
","सिंगर अरमान मलिक मशहूर संगीत निर्देशक अनु मलिक के भतीजे है
"
"Pawar is nephew of the Nationalist Congress Party (NCP) chief Sharad Pawar.
","वो नेशनलिस्ट कांग्रेस पार्टी (एनसीपी) के मुखिया शरद पवार के पड़पोते हैं.
"
"""It is shocking that a mob led by the MP's nephew attacked the AAP volunteers in broad daylight when a TV news channel was conducting a debate in the DDA park at Tuglakabad.
","पार्टी ने कहा, 'यह स्तब्धकारी है कि सांसद के भतीजे के नेतृत्व में उग्र भीड ने आप के कार्यकर्ताओं पर दिन-दहाडे उस वक्त हमला किया जब एक टेलीविजन समाचार चैनल तुगलकाबाद के डीडीए पार्क में बहस का आयोजन कर रहा था.
"
"Aamir Khan 's nephew, Imran Khan also cannot cast his vote in India as he holds an American passport.
","आमिर खान के भांजे इमरान खान भी भारतीय लोकसभा चुनाव में वोट नहीं डाल सकते हैं, उनके पास अमेरिका का पासपोर्ट है.
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","अमिताभ बच्चन की बेटी श्वेता बच्चन की शादी ऋषि कपूर की बहन रितु नंदा के बेटे निखिल नंदा से हुई है.
"
"The Crime Branch arrested village head Sanji Ram, his son Vishal, juvenile nephew and his friend Anand Dutta, and two special police officers Deepak Khajuria and Surender Verma.
","बता दे कि मामले में क्राइम ब्रांच ने ग्राम प्रधान सांजी राम, उनके बेटे विशाल, किशोर भतीजे और उनके दोस्त आनंद दत्ता और दो विशेष पुलिस अधिकारी दीपक खजुरिया और सुरेंद्र वर्मा को गिरफ्तार किया गया है।
"
"He had a difference in opinions with his nephew Jaganmohan Reddy after the latter quit the Congress and established the YSR Congress, and chose to stay back in the parent party.
","जगन के कांग्रेस छोड़ने और अपनी पार्टी वाईएसआर कांग्रेस गठित करने के बाद राजमोहन रेड्डी ने उनकी संगत बनाये रखी और अंतत: अपनी लोकसभा सीट से त्यागपत्र दे दिया।
"
"Abhay Deol is nephew of veteran actor Dharmendra and cousin to actors Sunny Deol, Bobby Deol and Esha Deol.
","अभिनेता सनी देओल, बॉबी देओल और अभिनेत्री ईशा देओल उनके चचेरे भाई-बहन हैं.
"
"They were accompanied by their son Azad and daughter Ira, and Aamir’s nephew Imran Khan and his daughter Imara.
","इस दौरान उनके बेटे आजाद और बेटी इरा खान भी उनके साथ मौजूद थीं।
"
"The 13,800-page chargesheet, filed in an NIA special court in Jammu, has named 19 people, including Masood Azhar , his brothers Rouf Asgar and Ammar Alvi, and nephew Umer Farooq.
","NIA अदालत में दायर 13,800 पन्नों के आरोप पत्र में जैश चीफ मौलाना मसूद अजहर, उसके भाई अब्दुल रऊफ असगर और अम्मार अल्वी, मारे गए आतंकवादी मोहम्मद उमर फारूक के साथ 19 लोगों के नाम शामिल हैं।
"
"Bhujbal's son and NCP legislator Pankaj and his nephew Sameer are also accused in the case.
","भुजबल के बेटे एवं एनसीपी विधायक पंकज और उनके भतीजे समीर भी इस मामले में आरोपी हैं।
"
"Recently, three more media outlets – News18 , The Lallantop , and Asianet News Hindi – have published reports where it is being claimed that the husband of Supriya Sule, Sadanand Sule, is a nephew of Bal Thackeray.
","हाल ही में कुछ मीडिया संगठन, न्यूज़ 18 , द लल्लनटॉप , एशियानेट न्यूज़ हिंदी – ने रिपोर्ट प्रकाशित कर दावा किया कि सदानन्द सुले सुप्रिया सुले के पति हैं और बाल ठाकरे के भतीजे भी हैं।
"
"Vikas Yadav is the son of Uttar Pradesh politician D. P. Yadav, while Vishal is D. P. Yadav’s nephew.
","विकास यादव पश्चिमी उत्तर प्रदेश के प्रभावशाली नेता डीपी यादव के पुत्र हैं और विशाल यादव विकास के चचेरे भाई.
"
"The accused include his wife, two sons, his brother and a nephew.
","पकड़े गए पांचों आरोपी में पूरन की पत्नी, दो बेटे, दामाद व भतीजे का नाम शामिल है।
"
"They include his elderly mother, wife, and nephew.
","इनमें मृतक की पत्नी, सास और साला शामिल हैं।
"
"Mehul Choksi and his nephew Nirav Modi are accused of having siphoned off Rs 13,500 crore of public money from Punjab National Bank.
","मेहुल चोकसी और नीरव मोदी ने करीब 13,500 करोड़ रुपए पंजाब नेशनल बैंक से फ्रॉड करके हासिल कर लिए।
"
"In a first information report (FIR), Darvesh Yadav’s nephew Sunny named Manish Sharma, his wife Vandana and another lawyer Vineet Gulecha for the murder of his aunt.
","दरअसल दरवेश यादव के भतीजे सनी द्वारा कराई गई एफआईआर के मुताबिक हत्याकांड में मुख्य आरोपी मनीष शर्मा के साथ उसकी पत्नी वंदना और एक अन्य वकील गुलेच्छा विनीत शामिल थे।
"
"Rahat is the nephew of a well-known Sufi-singer Ustad Nusrat Fateh Ali Khan.
","वह मशहूर सूफी सिंगर नुसरत फतेह अली खान के भतीजे हैं।
"
"Saudi Arabia's king has appointed his son Mohammed bin Salman as crown prince - replacing his nephew, Mohammed bin Nayef, as first in line to the throne.
","सऊदी के सुल्तान सलमान ने अपनी भतीजे मुहम्मद बिन नायेफ को हटाकर अपने बेटे मुहम्मद बिन सलमान को उत्तराधिकारी घोषित कर दिया है.
"
"Fahim Dashti, the head of the office of Amir Saheb Ahmad Masoud, and General Sahib Abdul Wadood Zhor, the nephew of the national hero of Afghanistan in the battle against the fascist group.
","अमीर साहब अहमद मसूद के कार्यालय के प्रमुख फहीम दश्ती, और फासीवादी समूह के खिलाफ लड़ाई में अफगानिस्तान के राष्ट्रीय नायक के भतीजे जनरल साहब अब्दुल वदूद ज़ोर को तालिबान के खिलाफ युद्ध में शहादत मिली।
"
"The Central Bureau of Investigation (CBI) has served a notice to the wife of Abhishek Banerjee, Trinamool Congress (TMC) lawmaker and nephew of party chief Mamata Banerjee, for questioning in connection with a coal smuggling case.
","पश्चिम बंगाल में कोयला चोरी मामले में मुख्यमंत्री ममता बनर्जी के परिवार की मुश्किलें बढ़ती जा रही हैं, केंद्रीय जांच ब्यूरो (सीबीआई) ने ममता के भतीजे और तृणमूल कांग्रेस के सांसद अभिषेक बनर्जी की पत्नी रुजिरा के अलावा उनकी साली मेनका गंभीर को भी नोटिस जारी किया गया है।
"
"A case was registered against the MLA, his nephew and two others under IPC sections 353 (preventing a government servant from discharging his duty), 332 (assaulting public servant) and other relevant offences, Uday Nagar police station in-charge Shiv Raghuwanshi said.
","इस मामले में उदयगर थाना प्रभारी शिव रघुवंशी ने कहा कि विधायक और उनके समर्थकों के खिलाफ आईपीसी धारा- 353 (सरकारी कर्मचारी को अपने कर्तव्य से रोकना), धारा- 332 (सरकारी कर्मचारी पर हमला) और अन्य प्रासंगिक अपराधों के तहत मामला दर्ज किया गया है।
"
"The first poster of Mubarakan features Anil Kapoor resting with swag in the arms of his nephew Arjun Kapoor, who will be seen in a double role in the film.
","अभिनेता अर्जुन कपूर ने अपनी आने वाली फिल्म मुबारकां का पहला पोस्टर सोशल मीडिया पर साझा किया| फिल्म में अर्जुन अपने चाचा अनिल कपूर के साथ पहली बार बड़े पर्दे पर नजर आएंगे| अर्जुन फिल्म में दो किरदार निभाते दिखेंगे, जिनमें से एक में वह पगड़ी बांधे नजर आएंगे| इस पोस्टर में अर्जुन के दोनों किरदार अनिल कपूर को गोद में लिए दिख रहे हैं| अर्जुन ने . . . . .
"
"In this video, Salman Khan is seen painting with his nephew Ahil.
","इसमें सलमान खान अपने भांजे आहिल के साथ नजर आ रहे हैं।
"
"Abesh, son of Mamata’s brother Kartick Banerjee, is her youngest nephew and a junior doctor in Kolkata’s KPC Medical College.
","ममता के भाई कार्तिक बनर्जी के बेटे आबेश, उनके सबसे छोटे भतीजे और कोलकाता के केपीसी मेडिकल कॉलेज में एक जूनियर डॉक्टर हैं.
"
"Aamir Khan's nephew, Imran Khan also cannot cast his vote in India as he holds an American passport.
","आमिर खान के भांजे इमरान खान भी भारतीय लोकसभा चुनाव में वोट नहीं डाल सकते हैं, उनके पास अमेरिका का पासपोर्ट है.
"
"She had gone to Dubai to attend her nephew, Mohit Marwah’s wedding.
","हाल ही में वह दुबई अपने भांजे मोहित मारवाह की शादी में शरीक होने के लिए पहुंची थीं।
"
"Sourav Singh, nephew of Barrackpore Lok Sabha lawmaker Arjun Singh, was elected as the new chairman of the Bhatpara Municipality in North 24 Parganas district.
","बैरकपुर से लोकसभा सांसद अर्जुन सिंह के रिश्तेदार सौरव सिंह को उत्तर 24 परगना जिले में भाटपाड़ा नगरपालिका का नया अध्यक्ष चुना गया है.
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","आमीर खान के भांजे इमरान खान जो बॉलीवुड का जाना पहचाना नाम हैं, वो भारत के नहीं अमेरिका के नागरिक हैं.
"
"These include allegations against bank director, Maharashtra leader Sharad Pawar’s nephew and former Maharashtra deputy chief minister Ajit Pawar, and 70 former functionaries of the bank.
","इसमें बैंक के पूर्व अध्यक्ष, महाराष्ट्र के पूर्व उप मुख्यमंत्री अजीत पवार और सहकारी बैंक के 70 पूर्व पदाधिकारियों के नाम हैं।
"
"This isn't the first time Salman has shared a fun video with his nephews.
","ये पहली बार नहीं है जब सलमान खान की घर के बच्चों के साथ मस्ती की ये वीडियो सामने आई है.
"
"Ajit Pawar is the nephew of Nationalist Congress party chief Sharad Pawar
","अजित पवार यानी राष्ट्रवादी कांग्रेस पार्टी (एनसीपी) अध्यक्ष शरद पवार के भतीजे.
"
"Henry is nephew of former chief minister and Congress leader, Okram Ibobi Singh.
","इनमें कांग्रेस के वरिष्ठ नेता व मणिपुर के पूर्व मुख्यमंत्री इबोबी सिंह के भतीजे हेनरी ओकराम भी शामिल हैं।
"
"The ED has filed a money laundering case against Sharad Pawar, his nephew Ajit Pawar and others connected with the Maharashtra State Cooperative Bank (MSCB) scam case.
","ईडी ने महाराष्ट्र सहकारी बैंक (एमएससीबी) घोटाले में शरद पवार के साथ उनके भतीजे और पूर्व उप मुख्यमंत्री अजीत पवार और कई अन्य के खिलाफ मनी लॉन्डरिंग का केस दर्ज किया है.
"
"In this video, Salman Khan is seen painting with his nephew Ahil.
","इस वीडियो में सलमान खान भांजे आहिल के साथ पेंटिंग करते नजर आ रहे हैं.
"
"Ratul Puri, Madhya Pradesh CM Kamal Nath's nephew arrested by the ED in connection with Rs 354 crore bank fraud case
","354 करोड़ के बैंक घोटाले में ईडी ने कमलनाथ के भांजे रतुल पुरी को किया गिरफ्तार
"
"Choksi and his nephew Nirav Modi allegedly embezzled an amount of Rs 13,500 crore from Punjab National Bank.
","बता दें कि चोकसी और उसके भांजे नीरव मोदी ने पंजाब नेशनल बैंक से 13,500 करोड़ रुपये की धनराशि का कथित तौर पर गबन किया।
"
"Sasikala named nephew TTV Dinakaran’s as deputy general secretary of the AIADMK.
","शशिकला ने अपने भतीजे दिनाकरन को एआईएडीएमके का उप महासचिव नियुक्त किया है।
"
"Miles’s daughter Cheryl, son Erin and nephew Vince Wilburn were among those who received the outstanding arts and culture documentary.
","माइल्स की बेटी चेरिल, बेटा एरिन और भतीजे विंस विल्बर्न उन लोगों में शामिल थे जिन्हें उत्कृष्ट कला और संस्कृति के लिए डॉक्यूमेंट्री मिली।
"
"Sudhakaran is the nephew of Sasikala, Jayalalithaa's associate.
","सुधाकरण शशिकला के भतीजे हैं जिनको जयललिता ने गोद लिया था.
"
"Ratul Puri is the nephew of Madhya Pradesh Chief Minister Kamal Nath.
","रतुल मध्यप्रदेश के मुख्यमंत्री कमलनाथ के भांजे हैं।
"
"Speculation had been rife about Roy's possible homecoming after Banerjee's nephew and TMC MP Abhishek recently visited his wife at a city hospital.
","ममता बनर्जी के भतीजे और तृणमूल सांसद अभिषेक के हाल ही में शहर के एक अस्पताल में रॉय की पत्नी से मिलने के बाद उनकी संभावित घर वापसी को लेकर अटकलें तेज हो गई थीं।
"
"The wave of BJP in Bengal has cornered Didi's goons and her nephew.
","बंगाल में भाजपा की लहर ने दीदी के गुंडों और उनके भतीजे को किनारे कर दिया है।
"
"She was in Dubai to attend her husband Boney Kapoor's nephew Mohit Marwah's wedding.
","वह पति बोनी कपूर के भांजे मोहित मारवाह की शादी के आयोजन में वह परिवार के साथ दुबई में थीं.
"
"Mumbai: Bollywood superstar Salman Khan’s nephew and body builder Abdullah Khan passed away at a hospital here, a source close to the family said.
","बॉलीवुड के फेमस एक्टर सलमान खान के भतीजे अब्दुल्लाह खान की मुंबई के लीलावती अस्पताल में मौत हो गई।
"
"""The boys chased him until he fell into a stream and one of my nephews who was also armed shot him in the leg,"" Chaudhry said.
","चौधरी ने कहा, ‘‘लोगों ने उनका पीछा किया जब तक कि वह एक जलाशय में गिर नहीं गए और मेरे एक भतीजे ने उनके पैर में गोली मार दी।
"
"The wives of Satarjan's brother and nephews had been taken in by relatives.
","सतार्जन के भाई की पत्नियों और भतीजों को रिश्तेदार अपने घर लेकर चले गए थे.
"
"Abhishek Banerjee is the nephew of WB chief minister Mamata Banerjee and considered as number two in the party.
","अभिषेक बनर्जी, मुख्यमंत्री ममता बनर्जी के भतीजे हैं और उन्हें तृणमूल कांग्रेस में नंबर दो की हैसियत वाला नेता माना जाता है।
"
"Among the five MLAs is Okram Henry Singh, the nephew of Congress Legislature Party leader and former CM Okram Ibobi Singh.
","पांच पूर्व विधायकों में कांग्रेस विधायक दल के नेता ओकराम इबोबी सिंह के भतीजे ओकराम हेनरी सिंह भी शामिल हैं।
"
"Bollywood actor Govinda‘s nephew and producer Kirti Kumar’s son, Dumpy aka Janwendra Ahuja passed away this morning after suffering a heart attack.
","बॉलीवुड के मशहूर अभिनेता गोविंदा के भतीजे और प्रोड्यूसर कीर्ति कुमार आहूजा के बेटे जन्मेन्द्र आहूजा का निधन हो गया है.
"
"Banerjee is the nephew of West Bengal Chief Minister Mamata Banerjee.
","बनर्जी पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भांजे है।
"
"Among those killed were her mother, father, two brothers, sister-in-law, nephews and nieces, including a two-month-old.
","मृतकों में दूल्हे की चाची, एक चचेरी बहन, मामी, दो ममेरी बहन व रिश्ते की अन्य महिलाएं और बच्चे शामिल हैं।
"
"He is my nephew.
","वह मेरा अधेरा है।
"
"Conley brought his wife, two children and a nephew.
","कर्नल के परिवार में पत्नी, दो बेटियां और एक बेटा रह गए हैं।
"
"""According to report in Times of India , declassified documents reveal that IB shared with MI5 a letter between close Netaji aide AC Nambiar and nephew Amiya Nath Bose acquired through """"secret censorship"""".""
","बीते दिनों गुप्त सूची से हटाए गए दस्तावेजों से खुलासा हुआ है कि आईबी ने नेताजी के करीबी एशी नांबियार और बोस के भतीजे अमिया नाथ बोस के बीच बातचीत की एक चिट्ठी को एमआई5 के साथ शेयर किया था।
"
"As part this process, Mamata Banerjee's MP nephew Abhishek Banerjee has been made the party's national general secretary.
","बैठक में मुख्यमंत्री ममता बनर्जी (Mamata Banerjee) के भतीजे अभिषेक बनर्जी (Abhishek Banerjee) को पार्टी का राष्ट्रीय महासचिव बनाया गया है.
"
"Ananya Panday's cousin and Chunky Panday's nephew Ahaan Pandey can also debut in films.
","फिल्म में चंकी पांडे की भतीजी अनन्या पांडे भी नजर आएंगी।
"
"Woman and nephew killed in road mishap
","सड़क हादसे में महिला की मौत, दामाद तथा पोती घायल
"
"Babul was given the membership of TMC by Chief Minister Mamata Banerjee's nephew Abhishek Banerjee and party MP Derek O'Brien.
","पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे अभिषेक बनर्जी और पार्टी सांसद डेरेक ओब्रायन ने बाबुल को TMC की सदस्यता दिलाई।
"
"Among others, TMC’s poll-strategist Prashant Kishor, TMC and Banerjee’s nephew Abhishek Banerjee, and party leader Firhad Hakim were also invited at the ceremony.
","उनके शपथग्रहण समारोह में पार्टी सांसद अभिषेक बनर्जी, चुनाव रणनीतिकार प्रशांत किशोर और पार्टी के वरिष्ठ नेता फिरहाद हाकिम सहित कई अन्य नेता भी शामिल हुए।
"
"Maharashtra Navnirman Sena (MNS) president and Bal Thackeray's nephew Raj Thackeray was also present at the Gateway of India, where the family had gathered to immerse the ashes.
","महाराष्ट्र नवनिर्माण सेना (मनसे) के अध्यक्ष और बाल ""ाकरे के भतीजे राज ""ाकरे भी इस मौके पर गेटवे आफ इंडिया पर मौजूद थे जहां पूरा परिवार एकत्रित हुआ था।
"
"Choksi and his nephew Nirav Modi allegedly embezzled an amount of Rs 13,500 crore from Punjab National Bank.
","चोकसी और उसके भांजे नीरव मोदी ने पंजाब नेशनल बैंक से कथित तौर पर 13,500 करोड़ रुपए की जालसाजी की है।
"
"Abhishek Banerjee is the nephew of TMC chief and West Bengal Chief Minister Mamata Banerjee.
","पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे और सांसद अभिषेक बनर्जी को लेकर एक बड़ी खबर है.
"
"Anil Kapoor and nephew Arjun Kapoor seen together in a new ad.
","इस फिल्म में अनिल कपूर और उनके भतीजे अर्जुन कपूर को पहली बार पर्दे पर साथ काम करते देखा जाएगा।
"
"General Sahib Abdul Wadood Zhor, nephew of Ahmad Shah Massoud and a former prominent Mujahideen commander, was also reportedly killed in the battle.
","फहीम के अलावा अहमद शाह मसूद के भतीजे और पूर्व प्रमुख मुजाहिदीन कमांडर जनरल साहिब अब्दुल वदूद झोर भी युद्ध में मारे गए थे।
"
"He, however, added that his nephew had a sizeable following in the NCP, but declined to comment on whether Ajit Pawar would get the deputy chief minister's post in the new government in Maharashtra.
","’ बहरहाल, उन्होंने कहा कि एनसीपी में उनके भतीजे की अच्छी पकड़ है लेकिन यह बताने से इनकार कर दिया कि महाराष्ट्र की नई सरकार में उनके भतीजे को उपमुख्यमंत्री का पद मिलेगा या नहीं।
"
"Iqbal joined the party along with his son Mohammad Iqbal and nephew Khurram Iqbal, who are both councillors, and several supporters.
","- शोएब के पुत्र मोहम्मद इकबाल और भतीजे खुर्रम इकबाल भी कांग्रेस में शामिल हो गए
"
"I am her nephew.
","मैं उनकी कुद्गम्बिनी हूँ ।
"
"The CBI sent notice to CM Mamata Banerjee's nephew and TMC leader Abhishek Banerjee's wife and sister-in-law in coal scam case.
","सीबीआई ने कोयला तस्करी के मामले में टीएमसी सांसद और ममता बनर्जी के भतीजे अभिषेक बनर्जी की पत्नी को नोटिस जारी किया है।
"
"Diamond Harbour is Abhishek Banerjee’s constituency, who is TMC MP and nephew of chief minister Mamata Banerjee.
","डायमंड हार्बर तृणमूल कांग्रेस की प्रमुख और मुख्यमंत्री ममता बनर्जी के भतीजे अभिषेक बनर्जी का संसदीय क्षेत्र है।
"
"Bhujbal, along with his ex-Member of Parliament nephew Samir have been arrested in the case by the ED earlier and they are at present in jail.
","भुजबल को उनके पूर्व सांसद भतीजे समीर के साथ इस मामले में ईडी ने गिरफ्तार किया था और वे फिलहाल जेल में हैं.
"
"Also present were TMC leaders Partha Chatterjee, Subrata Mukherjee, poll strategist Prashant Kishor, who played a key role in the party's victory, and Banerjee's nephew and TMC MP Abhishek Banerjee.
","पार्थ चटर्जी और सुब्रत मुखर्जी जैसे टीएमसी नेताओं के अलावा, टीएमसी की जीत में महत्त्वपूर्ण भूमिका निभाने वाले चुनाव रणनीतिकार प्रशांत किशोर और बनर्जी के भतीजे अभिषेक बनर्जी ममता के शपथ ग्रहण समारोह में मौजूद थे.
"
"""Actress Kashmera Shah, who is married to Krushna Abhishek, another nephew of Govinda, reportedly told SpotboyE, """"We have just reached here.""
","गोविंदा के भांजे कृष्णा अभिषेक की पत्नी और एक्ट्रेस कश्मीरा शाह ने बताया, 'हम अभी यहां पर पहुंचे हैं ।
"
"Another nephew, Sameer Ahmed, has left home for militancy.
","एक और भतीजे समीर अहमद ने भी उग्रवाद के लिए घर छोड़ दिया है.
"
"Bollywood superstar Aamir Khan's nephew Imran Khan has quit Bollywood as an actor.
","बॉलीवुड में मिस्टर परफेक्शनिस्ट के नाम से मशहूर आमिर खान की बेटी आइरा खान सिनेमा की दुनिया से दूर हैं।
"
"The Gupta brothers – Ajay, Atul, and Rajesh Gupta as well as Atul’s nephews Varun and US-based Ashish and Amol – are a family that hails from Uttar Pradesh, Saharanpur.
","अजय, अतुल और राजेश गुप्‍ता तीनों भाई हैं और ये तीनों भाई उत्‍तर प्रदेश के सहारनपुर के रहने वाले हैं।
"
"Salman Khan ’s father Salim Khan has been staying at his Bandra residence while the actor is away at the Panvel farmhouse along with his nephew and brother Sohail Khan’s son, Nirvaan.
","सलमान खान भी इस वजह से इन दिनों अपने भतीजे निर्वाण के साथ पनवेल के अपने फार्म हाउस पर हैं तो उनके पिता सलमान खान बांद्रा के उनके घर पर है।
"
"Sridevi died of accidental drowning in Dubai where she had gone to attend the wedding of nephew Mohit Marwah.
","दुबई में मोहित मारवाह की शादी अटेंड करने गईं श्रीदेवी की दुर्घटनावश मौत हो गई।
"
"Earlier Mridula Yadav, mother of Mulayam's nephew and Mainpuri MP Tej Pratap Yadav as well as Ajant Singh Yadav, brother-in-law of Mulayam, got elected as members of Block Development Council from Saifai and Chaubiya respectively.
","इनसे पहले मैनपुरी से सांसद तेज प्रताप यादव की मां मृदुला यादव और मुलायम के बहनोई अजंत सिंह यादव क्रमश: सैफई और चौबिया जिला विकास परिषद में चुने गए थे।
"
"Balubhai's nephew Ashok Sarvaiya, and another relative Bechar Sarvaiya, who also were the victims of flogging, also shunned Hinduism on the eve of Buddha Purnima - the birthday of Lord Buddha.
","बालू भाई के भतीजे अशोक सर्विया और उनके एक अन्य रिश्तेदार बेचर सर्विया ने बुद्ध पूर्णिमा के दिन हिंदू धर्म त्याग दिया था.
"
"The Gupta brothers – Ajay, Atul, and Rajesh Gupta as well as Atul’s nephews Varun and US-based Ashish and Amol – are a family that hails from Uttar Pradesh, Saharanpur.
","गुप्‍ता ब्रदर्स यानी अजय, अतुल और राजेश उर्फ टोनी गुप्‍ता, भारत में उत्‍तर प्रदेश के सहारनपुर जिले से आते हैं.
"
"That includes the patriarch Mulayam Singh Yadav, nephew Dharmendra, Akshay, Tej Pratap and bahu Dimple Yadav.
","इनमें एसपी संरक्षक मुलायम सिंह यादव, डिंपल यादव, अखिलेश यादव, अक्षय यादव और धर्मेंद्र यादव शामिल हैं।
"
"According to reports, the meeting was also attended by Maharashtra NCP president Jayant Patil and party MLA Rohit Pawar, who is also Sharad Pawar's nephew.
","रिपोर्ट्स के मुताबिक, बैठक में महाराष्ट्र राकांपा अध्यक्ष जयंत पाटिल और पार्टी विधायक रोहित पवार भी शामिल थे, जो शरद पवार के भतीजे भी हैं।
"
