eng_Latn,kan_Knda
"When I do, I usually speak with my sister-in-law or my brother.
","ಹೀಗೆ ಆದಾಗಲೆಲ್ಲಾ ನಾನು ನನ್ನ ಚಿಕ್ಕಪ್ಪ ಅಥವಾ ನನ್ನ ಬಾವನ ಬಳಿ ಮಾತಾಡಿ ಮನಸ್ಸು ಹಗುರ ಮಾಡಿ ಕೊಳ್ಳುತ್ತೇನೆ
"
"Why did your sister-in-law try and kill you?
","ಅಣ್ಣನೇ ತಂಗಿಯನ್ನ ಕೊಲೆಗೈಯಲು ಯತ್ನಿಸಿದ್ದು ಯಾಕೆ?
"
"William III died in 1702 and was succeeded by his sister-in-law, Anne.
","ವಿಲಿಯಂ III 1702 ರಲ್ಲಿ ನಿಧನರಾದರು ಮತ್ತು ರಾಣಿ ಆನ್ನೆಯವರಿಂದ ಯಶಸ್ವಿಯಾದರು.
"
"You will find, too, in English that your brother's wife's father (BrWiFa) cannot be referred to directly; brother's wife's father (or sister-in-law's
","ನಿಮ್ಮ ಸಹೋದರನ ಹೆಂಡತಿಯ ತಂದೆ (ಬ್ರವಫಾ) ನೇರವಾಗಿ ಉಲ್ಲೇಖಿಸಬಾರದು ಎಂದು ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಸಹ ನೀವು ಕಾಣಬಹುದು; ಸಹೋದರನ ಪತ್ನಿ ತಂದೆಯ (ಅಥವಾ ಸೋದರಳಿಯ ತಂದೆಯ ತಂದೆ) ಸಂಬಂಧದ ಪರಿಭಾಷೆಯಲ್ಲಿ ಆಸಕ್ತಿ ಹೊಂದಿರುವ ಪದದ ರೀತಿಯ ಬದಲಿಗೆ ಸುತ್ತುವ ಆಗಿದೆ.
"
"You will find, too, in English that your brother's wife's father (BrWiFa) cannot be referred to directly; brother's wife's father (or sister-in-law's father) is a circumlocution rather than the kind of term that is of interest in kinship terminology.
","ನಿಮ್ಮ ಸಹೋದರನ ಹೆಂಡತಿಯ ತಂದೆ (ಬ್ರವಫಾ) ನೇರವಾಗಿ ಉಲ್ಲೇಖಿಸಬಾರದು ಎಂದು ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಸಹ ನೀವು ಕಾಣಬಹುದು; ಸಹೋದರನ ಪತ್ನಿ ತಂದೆಯ (ಅಥವಾ ಸೋದರಳಿಯ ತಂದೆಯ ತಂದೆ) ಸಂಬಂಧದ ಪರಿಭಾಷೆಯಲ್ಲಿ ಆಸಕ್ತಿ ಹೊಂದಿರುವ ಪದದ ರೀತಿಯ ಬದಲಿಗೆ ಸುತ್ತುವ ಆಗಿದೆ.
"
"a) cousin b) sister-in-law c) mother d) mother-in-law
","a) ಶಿಷ್ಯೆ b) ಮಾತೃ c) ಗುರು d) ವಾಸ್ತಲ್ಯಮಯಿ
"
"husband's sister. sister-in-law of the wife.
","ಹೆಂಗುಸಿನ- ಸಹೋದರಿಯ ಮಗನ ಹೆಂಡತಿ.
"
"my sister-in-law was widowed 10 years ago.
","ನನ್ನ ಹೆಂಡತಿ 10 ವರ್ಷಗಳ ಹಿಂದೆ ವಿಧಿವಶಳಾಗಿದ್ದಾಳೆ.
"
"sister-in-law Need some help?
","ಅಣ್ಣ ಏನಾದರು ಸಹಾಯ ಬೇಕ?
"
"• (December 21, 1959) Florence Griffith-Joyner born (athlete, track and field; first African American to win four medals in one Olympics; sister-in-law of Jackie Joyner-Kersee)
","• (ಡಿಸೆಂಬರ್ 21, 1959) ಫ್ಲೋರೆನ್ಸ್ ಗ್ರಿಫಿತ್-ಜೋಯ್ನರ್ ಜನನ (ಕ್ರೀಡಾಪಟು, ಟ್ರ್ಯಾಕ್ ಮತ್ತು ಫೀಲ್ಡ್; ಒಲಿಂಪಿಕ್ಸ್ನಲ್ಲಿ ನಾಲ್ಕು ಪದಕಗಳನ್ನು ಗೆದ್ದ ಮೊದಲ ಆಫ್ರಿಕನ್ ಅಮೇರಿಕನ್; ಜಾಕಿ ಜೋಯ್ನರ್-ಕೆರ್ಸೀಯ ಸೋದರಿ)
"
"Brother and sister-in-law:
","ಅತ್ತೆ ಮತ್ತು ಸೊಸೆ:
"
"Also present in the picture is Deepika's father-in-law Jagjit Singh Bhavnani, husband Ranveer and sister-in-law Ritika Bhavnani.
","ದಂಪತಿಯೊಂದಿಗೆ ಜಗಜಿತ್ ಸಿಂಗ್ ಭಾವನಾನಿ, ಸಹೋದರಿ ರಿತಿಕಾ ಭಾವನಾನಿ ಮತ್ತು ದೀಪಿಕಾ ಪೋಷಕರು, ಪ್ರಕಾಶ್ ಮತ್ತು ಉಜ್ಜಲಾ ಪಡುಕೋಣೆ ಕೂಡ ಭಾಗಿಯಾಗಿದ್ರು.
"
"Bhardwaj's younger son, Nitesh is married to SRK's sister-in-law.
","ದೀಪಕ್ ಭಾರದ್ವಾಜ್ ಅವರ ಕಿರಿಯ ಪುತ್ರ ನಿತೀಶ್ ಅವರು ನಟ ಶಾರುಖ್ ಖಾನ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿಯನ್ನು ಮದುವೆಯಾಗಿದ್ದಾರೆ.
"
"Nawab’s sister explained that the situation was “very stressful”, with no proper medical facilities, and her sister-in-law was struggling with her illness.
","ಆ ಸನ್ನಿವೇಶ ಬಹಳ ಬಿಕ್ಕಟ್ಟಿನ ಸನ್ನಿವೇಶವಾಗಿದ್ದು, ಸರಿಯಾದ ವೈದ್ಯಕೀಯ ಸೌಕರ್ಯಗಳು ದೊರೆಯದೇ ಅವರ ನಾದಿನಿ ತಮ್ಮ ಖಾಯಿಲೆಯೊಂದಿಗೆ ನರಳುತ್ತಿದ್ದರು ಎಂದು ನವಾಬರ ತಂಗಿ ವಿವರಿಸುತ್ತಾರೆ.
"
"His wife and sister-in-law also died.
","ಜೊತೆಗೆ ಪತ್ನಿ ಹಾಗೂ ತಾಯಿ ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ.
"
"“Sameer Dawood Wankhede, is your sister-in-law Harshada Dinanath Redkar involved in the drug business ?
","‘ಸಮೀರ್ ದಾವೂದ್ ವಾಂಖೆಡೆ ನಿಮ್ಮ ನಾದಿನಿ ಹರ್ಷದಾ ದಿನಾನಾಥ್‌ ರೆಡ್ಕರ್‌ ಅವರು ಡ್ರಗ್ಸ್ ವಹಿವಾಟಿನಲ್ಲಿ ತೊಡಗಿದ್ದಾರೆಯೇ.
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ಪತಿ, ಮಾವ ಹಾಗೂ ಅತ್ತೆ ವಿರುದ್ಧ ಎಫ್‌ಐಆರ್‌ ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದೆ’ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದರು.
"
"“She is my sister-in-law.
","“ನನ್ನ ಪಶ್ಚಿ ಮಾಲತಿ ಇವಳು.
"
"His wife and younger son were sleeping in the next room and his mother-in-law and sister-in-law were in another room.
","ಮನೆಯಲ್ಲಿ ನೀಲಯ್ಯ ಅವರ ಮತ್ತೊಬ್ಬ ಸಹೋದರ ಮತ್ತು ಅವರ ಪತ್ನಿ, ಮಗ ವಾಸವಿದ್ದು, ಇವರೆಲ್ಲ ಇನ್ನೊಂದು ಕೊಠಡಿಯಲ್ಲಿ ನಿದ್ದೆ ಮಾಡುತ್ತಿದ್ದರು.
"
"Gehana Vasisth has said that Raj Kundra was planning to launch an app and had cast his sister-in-law Shamita Shetty for a film.
","ಅದೇನೆಂದರೆ ರಾಜ್‌ ಕುಂದ್ರಾ ಅವರು, ಶಮಿತಾ ಶೆಟ್ಟಿ ಜತೆಗೂ ಒಂದು ಸಿನಿಮಾ ಮಾಡಿ, ಅದನ್ನು ಆ್ಯಪ್‍ನಲ್ಲಿ ಪ್ರಸಾರ ಮಾಡಲು ಪ್ಲ್ಯಾನ್ ಮಾಡಿಕೊಂಡಿದ್ದರು ಎಂದು ನಟಿ ಗೆಹನಾ ವಸಿಷ್ಠ್ ಹೇಳಿದ್ದರು.
"
"A case of sexual harassment was registered against Khan last week in south-east Delhi’s Jamia Nagar Police station on a complaint by his sister-in-law.
","ಆಗ್ನೇಯ ದೆಹಲಿಯ ಜಾಮಿಯಾ ನಗರ ಠಾಣೆಯಲ್ಲಿ ಖಾನ್ ವಿರುದ್ಧ ಅವರ ಸಂಬಂಧಿ ಮಹಿಳೆಯೊಬ್ಬರು ಲೈಂಗಿಕ ಕಿರುಕುಳದ ದೂರು ದಾಖಲಿಸಿದ್ದರು.
"
"Alcoholic man rapes mother, sister, sister-in-law; murdered by father
","ಸಲಿಂಗ ಕಾಮಕ್ಕಾಗಿ ತಂದೆ, ತಾಯಿ, ತಂಗಿ, ಅಜ್ಜಿಯನ್ನು ಹತ್ಯೆಗೈದ ಯುವಕ
"
"Bollywood actor Saif Ali Khan, who is all set to hit the theatre with Kabir Khan's 'Phantom', celebrated his birthday with wife Kareena and sister-in-law Karisma Kapoor.
","ಬಾಲಿವುಡ್ ಬೇಬೋ ಕರೀನಾ ಕಪೂರ್ ಖಾನ್ ಸದ್ಯ ಮಾಲ್ಡೀವ್ಸ್ ನಲ್ಲಿ ಕುಟುಂಬದ ಜೊತೆ ರಜಾ ಮಜಾದಲ್ಲಿದ್ದಾಳೆ. ಕರೀನಾ ಕಪೂರ್ ಪತಿ ಸೈಫ್ ಅಲಿ ಖಾನ್, ಮಗ ತೈಮೂರ್ ಅಲಿ ಖಾನ್ ಹಾಗೂ ಸೋಹಾ, ಖುನಾಲ್ ಹಾಗೂ ಅವ್ರ ಮಗಳ ಜೊತೆ ಎಂಜಾಯ್ ಮಾಡ್ತಿದ್ದಾಳೆ.
"
"He said Pramoda Devi's mother died in the morning while sister-in-law Princess Vishalakshi Devi, youngest daughter of late Maharaja of Mysuru Jayachamarajendra Wadiyar, died in the evening.
","ಬೆಳಗ್ಗೆ ಪ್ರಮೋದಾದೇವಿ ಒಡೆಯರ್ ಅವರ ತಾಯಿ ವಿಧಿವಶರಾಗಿದ್ದರೆ, ಸಂಜೆ ವೇಳೆ ಜಯಚಾಮರಾಜೇಂದ್ರ ಒಡೆಯರ್ ಅವರ ಪುತ್ರಿ ವಿಶಾಲಾಕ್ಷಿ ದೇವಿ ಅವರು ನಿಧನರಾದರು.
"
"Her family which includes her mother, brother and sister-in-law supported her.
","ಇದಕ್ಕೆ ಆತನ ತಂದೆ, ತಾಯಿ ಮತ್ತು ತಂಗಿ ಬೆಂಬಲ ನೀಡುತ್ತಿದ್ದರು.
"
"Patna: A man allegedly ended his life after killing his wife and sister-in-law in Patna.
","ಪಾಟ್ನಾ: ಹೊಸದಾಗಿ ಮದುವೆ ಮಾಡಿಕೊಂಡು ಬಂದಿದ್ದ ಅಣ್ಣನ ಪತ್ನಿಯನ್ನೇ ಸಹೋದರ ಚಾಕುವಿನಿಂದ ಇರಿದು ಬರ್ಬರವಾಗಿ ಹತ್ಯೆ ಮಾಡಿದ್ದಾನೆ.
"
"In addition to Balakrishna Gowda, his sister-in-law Vedavathi, and her children Monisha and Kartik, were injured.
","ಬಾಲಕೃಷ್ಣರವರ ನಾದಿನಿ ವೇದಾವತಿ ಮತ್ತು ಅವರ ಮಕ್ಕಳಾದ ಕಾರ್ತಿಕ್ ಮತ್ತು ಮೋನಿಶಾ ಎಂಬವರುಗಳಿಗೆ ಸಣ್ಣಪುಟ್ಟ ಗಾಯಗಳಾಗಿ ಪ್ರಾಣಾಪಾಯದಿಂದ ಪಾರಾಗಿದ್ದರು.
"
"CBI has issued summons to TMC MP Abhishek Banerjee’s wife Rujira Banerjee and his sister-in-law Menaka Gambhir in an alleged coal scam.
","ಕಲ್ಲಿದ್ದಲು ಕಳ್ಳಸಾಗಣೆ ಸಂಬಂಧ ಅಕ್ರಮ ಹಣ ವರ್ಗಾವಣೆ ಪ್ರಕರಣದಲ್ಲಿ ಟಿಎಂಸಿ ಸಂಸದ ಹಾಗೂ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ಹಾಗೂ ಅವರ ಪತ್ನಿ ರುಜಿರಾ ಬ್ಯಾನರ್ಜಿಗೆ ಜಾರಿ ನಿರ್ದೇಶನಾಲಯ ಸಮನ್ಸ್ ಜಾರಿ ಮಾಡಿದೆ.
"
"Arjun Kapoor is rumoured to be dating Salman Khan's former sister-in-law Malaika Arora.
","ಸಲ್ಮಾನ್ ಖಾನ್​​​ ಸಹೋದರ ಅರ್ಬಾಜ್​ ಖಾನ್ ಮಾಜಿ ಪತ್ನಿ ಮಲೈಕಾ ಅರೋರಾ ಖಾನ್​​​ ಹಾಗೂ ನಟ ಅರ್ಜುನ್ ಕಪೂರ್​​ ರಿಲೇಷನ್​ಶಿಪ್​​ನಲ್ಲಿದ್ದಾರೆ ಅನ್ನೋ ಸುದ್ದಿ ತುಂಬಾ ಹಳೆಯದ್ದು.
"
"The rape incident took place in Hyderabad’s Gandhi Hospital where the patient was accompanying his wife and sister-in-law.
","ಹೈದರಾಬಾದ್‌: ಆಸ್ಪತ್ರೆಯಲ್ಲಿದ್ದ ಸಂಬಂಧಿಕನನ್ನು ನೋಡಿಕೊಳ್ಳಲು ಬಂದಿದ್ದ ಮಹಿಳೆ ಹಾಗೂ ಆಕೆಯ ತಂಗಿಯ ಮೇಲೆ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದ ವ್ಯಕ್ತಿ ಹಾಗೂ ಆತನ ಸಹಚರರು ಸಾಮೂಹಿಕ ಅತ್ಯಾಚಾರ ಎಸಗಿರುವ ಘಟನೆ ಹೈದರಾಬಾದ್​​ನ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನಡೆದಿದೆ.
"
"Amarnath is the sister-in-law of the party’s former Hunsur MLA HP Manjunath.
","ಅಮರನಾಥ್‌ ಅವರು ಹುಣಸೂರಿನ ಮಾಜಿ ಶಾಸಕ ಎಚ್‌. ಪಿ. ಮಂಜುನಾಥ್‌ ಅವರ ಸಹೋದರ.
"
"During an earlier appearance of Kapil Sharma’s show with his wife Shilpa Shetty and sister-in-law Shamita Shetty, Raj Kundra was asked about his source of income.
","ಈ ನಡುವೆ ಕಪಿಲ್ ಶರ್ಮಾ ಅವರ ಶೋನಲ್ಲಿ ರಾಜ್ ಕುಂದ್ರಾ ಹಾಗೂ ಅವರ ಪತ್ನಿ ಶಿಲ್ಪಾ ಶೆಟ್ಟಿ ಭಾಗವಹಿಸಿದ್ದಾಗ ಕಪಿಲ್ ಶರ್ಮಾ ಅವರ ಆದಾಯದ ಮೂಲದ ಬಗ್ಗೆ ಕೇಳಿದ ಪ್ರಶ್ನೆಯೊಂದು ವೈರಲ್ ಆಗಿದೆ.
"
"There are mother, father, two brothers, two sisters, sister-in-law and six childres. in the house.
","ಮನೆ ಯಲ್ಲಿ ಲೀಲಾನಕಿಯ ತಾಯಿ, ತೆಂದೆ, ತಂಗಿ, ಇಬ್ಬರು ತಮ್ಮಂದಿರು ಹೀಗೆ ಒಟ್ಲಾರೆ ಆರು ಜನರು.
"
"Her sister-in-law J Ilavarasi and J Jayalalithaa’s foster son VN Sudhakaran were also sentenced in the same case.
","ಜಯಲಲಿತಾ ಅವರ ಸಾಕು ಮಗ ವಿ. ಎನ್. ಸುಧಾಕರನ್ ಕೂಡ ಈ ಪ್ರಕರಣದಲ್ಲಿ ಶಿಕ್ಷೆಗೊಳಗಾಗಿದ್ದಾರೆ.
"
"Actor Neetu Kapoor, wife of late actor Rishi Kapoor and Rajiv Kapoor's sister-in-law, shared a statement on Instagram.
","ದಿವಂಗತ ನಟ ರಿಷಿ ಕಪೂರ್ ಅವರ ಪತ್ನಿ ನೀತು ಕಪೂರ್ ತಮ್ಮ ಇನ್‌ಸ್ಟಾಗ್ರಾಂನಲ್ಲಿ ಈ ಸುದ್ದಿಯನ್ನು ಖಚಿತ ಪಡಿಸಿದ್ದಾರೆ.
"
"There are mother, father, two brothers, two sisters, sister-in-law and six childres. in the house.
","ಮನೆ ಯಲ್ಲಿ ಲೀಲಾವತಿಯ ತಾಯಿ, ತಂದೆ, ತಂಗಿ, ಇಬ್ಬರು ತಮ್ಮಂದಿರು ಹೀಗೆ ಒಟ್ಟಾರೆ ಆರು ಜನರು.
"
"Bollywood actress Soha Ali Khan is having a nice time with her husband Kunal Khemu, brother Saif Ali Khan and sister-in-law Kareena Kapoor Khan in the Maldives.
","ಬಾಲಿವುಡ್ ಬೇಬೋ ಕರೀನಾ ಕಪೂರ್ ಖಾನ್ ಸದ್ಯ ಮಾಲ್ಡೀವ್ಸ್ ನಲ್ಲಿ ಕುಟುಂಬದ ಜೊತೆ ರಜಾ ಮಜಾದಲ್ಲಿದ್ದಾಳೆ. ಕರೀನಾ ಕಪೂರ್ ಪತಿ ಸೈಫ್ ಅಲಿ ಖಾನ್, ಮಗ ತೈಮೂರ್ ಅಲಿ ಖಾನ್ ಹಾಗೂ ಸೋಹಾ, ಖುನಾಲ್ ಹಾಗೂ ಅವ್ರ ಮಗಳ ಜೊತೆ ಎಂಜಾಯ್ ಮಾಡ್ತಿದ್ದಾಳೆ.
"
"All of my family - my husband and children, my mother and father, my brother and sister-in-law, grandparents, aunts, uncles, cousins, nephews, all of them.
","ಕುಟುಂಬ ಎಂದರೆ ಪತಿ, ಪತ್ನಿ, ಮಕ್ಕಳು, ಅತ್ತೆ, ಮಾವ, ಅಕ್ಕ–ತಂಗಿಯರು, ಅಣ್ಣ–ತಮ್ಮಂದಿರು, ಮೊಮ್ಮಕ್ಕಳು ಎಲ್ಲರೂ ಸೇರುತ್ತಾರೆ.
"
"Actor Saif Ali Khan's sister Saba Ali Khan took to Instagram and shared a throwback happy picture with her sister-in-law Kareena Kapoor.
","ಬಾಲಿವುಡ್ ನಟಿ ಕರೀನಾ ಕಪೂರ್ ಖಾನ್ ಪತಿ ಸೈಫ್ ಅಲಿ ಖಾನ್ ಪುತ್ರನೊಂದಿಗಿನ ಫೋಟೋವನ್ನು ಇನ್‌ಸ್ಟಾಗ್ರಾಮ್​ನಲ್ಲಿ ​ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.
"
"Azmi is sister-in-law to actor Tanvi Azmi, Saiyami’s paternal aunt.
","ಆಜ಼್ಮಿಯವರ ಸೊಸೆ, ತಾನ್ವಿ ಆಜ಼್ಮಿ ಕಿರುತೆರೆ ನಟಿ.
"
"Her mother and sister-in-law were seriously sick.
","ತಾಯಿ ಹಾಗೂ ಹೆಂಡತಿ ತೀವ್ರ ಅನಾರೋಗ್ಯದಿಂದ ಬಳಲುತ್ತಿದ್ದರು.
"
"Aishwarya Rai , daughter Aaradhya along with the entire Bachchan clan including father-in-law Amitabh Bachchan , mother-in-law Jaya and sister-in-law Shweta are holidaying in Maldives for Abhishek’s birthday.
","ಅಮಿತಾಬ್ ಬಚ್ಚ, ಐಶ್ವರ್ಯ ರೈ ಬಚ್ಚನ್, ಮಗಳು ಆರಾಧ್ಯ ಬಚ್ಚನ್, ಜಯಾ ಬಚ್ಚನ್ ಮತ್ತು ಶ್ವೇತಾ ಬಚ್ಚನ್ ಎಲ್ಲರು ಜೊತೆಯಾಗಿ ಹೋಳಿ ಹಬ್ಬವನ್ನು ಆಚರಣೆ ಮಾಡಿದ್ದಾರೆ.
"
"Arbaaz was joined by sister-in-law Amrita Arora and her husband Shakeel Ladak.
","ತಮ್ಮ ಪತಿ ಶಕೀಲ್ ಲಡಾಕ್ ಮತ್ತು ಸೋದರಳಿಯ ಅರ್‌ಹಾನ್‌ರೊಂದಿಗೆ ಅಮೃತಾ ಅರೋರಾ ಸಮಾರಂಭಕ್ಕೆ ಆಗಮಿಸಿದರು.
"
"A case of sexual harassment was registered against Khan last week in southeast Delhi's Jamia Nagar Police station on a complaint by his sister-in-law.
","ಆಗ್ನೇಯ ದೆಹಲಿಯ ಜಾಮಿಯಾ ನಗರ ಠಾಣೆಯಲ್ಲಿ ಖಾನ್ ವಿರುದ್ಧ ಅವರ ಸಂಬಂಧಿ ಮಹಿಳೆಯೊಬ್ಬರು ಲೈಂಗಿಕ ಕಿರುಕುಳದ ದೂರು ದಾಖಲಿಸಿದ್ದರು.
"
"Bengaluru: A CCTV footage purportedly showing AIADMK chief V K Sasikala entering the Central jail here along with her sister-in-law in plain clothes has surfaced in the media.
","ಬೆಂಗಳೂರು: ಪರಪ್ಪನ ಅಗ್ರಹಾರ ಕೇಂದ್ರ ಕಾರಾಗೃಹದಲ್ಲಿ ಬಂದಿಯಾಗಿರುವ ಎಐಎಡಿಎಂಕೆ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ವಿ. ಕೆ. ಶಶಿಕಲಾ ಹಾಗೂ ಸಂಬಂಧಿ ಇಳವರಸಿ ಅವರು ಜೈಲಿನಿಂದ ಹೊರಗೆ ಹೋಗಿ ಕೈಯಲ್ಲಿ ಬ್ಯಾಗ್ ಹಿಡಿದು ಜೈಲಿನೊಳಗೆ ವಾಪಸ್ಸಾಗುತ್ತಿರುವ ಸಿಸಿಟಿವಿ ದೃಶ್ಯಾವಳಿ ಬಹಿರಂಗಗೊಂಡಿದೆ.
"
"Her mother, her sister-in-law, and her lover all died.
","ಅತ್ತೆ, ಮಾವ ಹಾಗೂ ಪತಿ ಎಲ್ಲರೂ ತೀರಿಹೋದರು.
"
"""Happiest birthday to my darling sister-in-law.
","""ನನ್ನ ಪ್ರೀತಿಯ ತಮ್ಮ ಅಭಿಷೇಕ್ ಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.
"
"Mumbai : NCP Spokesperson and Maharashtra Minister Nawab Malik continuing the war of words, allegedly questions the NCB official Sameer Wankhede that, is his sister-in-law involved in drugs trade?
","ಮುಂಬೈ: ಡ್ರಗ್ಸ್‌ ವಹಿವಾಟಿನಲ್ಲಿ ನಿಮ್ಮ ನಾದಿನಿಯೂ ಭಾಗಿಯಾಗಿದ್ದಾರೆಯೇ ಎಂದು ಮಹಾರಾಷ್ಟ್ರದ ಸಚಿವ ನವಾಬ್‌ ಮಲ್ಲಿಕ್ ಅವರು ಎನ್‌ಸಿಬಿ ಅಧಿಕಾರಿ ಸಮೀರ್‌ ವಾಂಖೆಡೆ ಅವರನ್ನು ಪ್ರಶ್ನಿಸಿದ್ದಾರೆ.
"
"Soha Ali Khan's brother Saif Ali Khan and sister-in-law Kareena Kapoor are the most loved Bollywood actors.
","ಬಾಲಿವುಡ್ ನಟ ಸೈಫ್ ಅಲಿ ಖಾನ್ ಪುತ್ರಿ ಸಾರಾ ಅಲಿ ಖಾನ್ ಮತ್ತು ದಿವಂಗತ ನಟಿ ಶ್ರೀದೇವಿ ಅವರ ಪುತ್ರಿ ಜಾನ್ವಿ ಕಪೂರ್ ಬಾಲಿವುಡ್ ನಿಂದಾಚೆಗೂ ಉತ್ತಮ ಸ್ನೇಹ Read more…
"
"Kareena Kapoor Khan wishes sister-in-law on her birthday
","/ ಸೋಹಾ ಆಲಿ ಖಾನ್ ಮಗಳು ಇನ್ನಯ ನವೋಮಿ ಕೆಮ್ಮು ಹುಟ್ಟುಹಬ್ಬಕ್ಕೆ ಶುಭಾಶಯ ಕೋರಿದ ಕರೀನಾ ಕಪೂರ್
"
"Her sister-in-law J Ilavarasi and J Jayalalithaa’s foster son VN Sudhakaran were also sentenced in the same case.
","ಇಲವರಸಿ ಮತ್ತು ಜಯಲಲಿತಾ ಅವರ ಸಾಕು ಮಗ ವಿ. ಎನ್. ಸುಧಾಕರನ್ ಕೂಡ ಈ ಪ್ರಕರಣದಲ್ಲಿ ಶಿಕ್ಷೆಗೊಳಗಾಗಿದ್ದಾರೆ.
"
"Both of Deliverance's sisters-in-law, Abigail Faulkner Sr. and Elizabeth Johnson Sr., were examined on August 30.
","ಡೆಲಿವರೆನ್ಸ್ ನ ಸಹೋದರಿಯರಾದ ಅಬಿಗೈಲ್ ಫೌಲ್ಕ್ನರ್ ಸೀನಿಯರ್ ಮತ್ತು ಎಲಿಜಬೆತ್ ಜಾನ್ಸನ್ ಸೀನಿಯರ್ ಇಬ್ಬರೂ ಆಗಸ್ಟ್ 30 ರಂದು ಪರೀಕ್ಷೆ ನಡೆಸಿದರು.
"
"Deeply regretted by her sons Tony, Michael, Pascal, Enda & David, daughters Dolores & Ita, brothers, sister, sisters-in-law, brother-in-law, daughters-in-law, sons-in-law, her 22 grandchildren and 26 great-grandchildren, nephews, nieces, neighbours, relatives and a large circle of friends.
","ಆಳವಾಗಿ ತನ್ನ ಮಕ್ಕಳು ಟೋನಿ, ಮೈಕೆಲ್, ಪ್ಯಾಸ್ಕಲ್, ಎಂಡಾ & ಡೇವಿಡ್, ಹೆಣ್ಣು ಡೊಲೊರೆಸ್ & ಇಟಾ, ಸಹೋದರರು, ಸಹೋದರಿ, ಸಹೋದರಿಯರು ಇನ್ ಕಾನೂನು, ಭಾವ, ಹೆಣ್ಣು ಇನ್ ಕಾನೂನು, ಮಕ್ಕಳು ಇನ್ ಕಾನೂನು, ತನ್ನ 22 ವಿಷಾದಿಸುತ್ತೇನೆ ಮೊಮ್ಮಕ್ಕಳು ಮತ್ತು 26 ದೊಡ್ಡ ಮೊಮ್ಮಕ್ಕಳು, ಸಹೋದರನಿಂದ, ಸೊಸೆಯರನ್ನು, ನೆರೆ, ಸಂಬಂಧಿಕರು ಮತ್ತು ಸ್ನೇಹಿತರು ಒಂದು ದೊಡ್ಡ ವೃತ್ತ.
"
"Her sisters-in-law, Elizabeth Blackwell and Emily Blackwell, were pioneers as early women physicians.
","ಆಕೆಯ ಸಹೋದರಿಯರು, ಎಲಿಜಬೆತ್ ಬ್ಲ್ಯಾಕ್ವೆಲ್ ಮತ್ತು ಎಮಿಲಿ ಬ್ಲ್ಯಾಕ್ವೆಲ್ ಮೊದಲಿಗರು ಮಹಿಳಾ ವೈದ್ಯರಂತೆ ಪ್ರವರ್ತಕರು.
"
"Both of his sisters-in-law are also doctors.
","ಆಕೆಯ ತಾಯಿತಂದೆ ಇಬ್ಬರೂ ವೈದ್ಯರು.
"
"However, she came to her parents house in Balapur area here a few days ago and informed them about the alleged harassment by her husband, mother-in-law and two sisters-in-law, police said.
","ಕೆಲ ದಿನಗಳ ಹಿಂದೆ ತವರು ಮನೆಗೆ ಬಂದಿದ್ದ ಅವರು, ತನ್ನ ಪತಿ, ಅತ್ತೆ ಹಾಗೂ ಇಬ್ಬರು ನಾದಿನಿಯರು ನೀಡುತ್ತಿರುವ ಕಿರುಕುಳ ಕುರಿತು ಪೋಷಕರ ಮುಂದೆ ಪ್ರಸ್ತಾಪಿಸಿದ್ದರು ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.
"
"However, she came to her parents house in Balapur area here a few days ago and informed them about the alleged harassment by her husband, mother-in-law and two sisters-in-law, police said.
","ಕೆಲ ದಿನಗಳ ಹಿಂದೆ ತವರು ಮನೆಗೆ ಬಂದಿದ್ದ ಅವರು, ಗಂಡ, ಅತ್ತೆ ಹಾಗೂ ಇಬ್ಬರು ನಾದಿನಿಯರಿಂದ ಆಗುತ್ತಿರುವ ಕಿರುಕುಳವನ್ನು ಪೋಷಕರ ಎದುರು ಪ್ರಸ್ತಾಪಿಸಿದ್ದರು ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.
"
