eng_Latn,kan_Knda
"Alex Whipple was charged with the murder of his 5 year-old niece, Elizabeth Shelley.
","ಅಲೆಕ್ಸ್ ವಿಪ್ಲೆಲ್ ಅವರ 5 ವರ್ಷ ವಯಸ್ಸಿನ ಸೋದರ ಸೊಸೆ ಎಲಿಜಬೆತ್ ಶೆಲ್ಲಿಯ ಕೊಲೆಯೊಂದಿಗೆ ಆರೋಪಿಸಲ್ಪಟ್ಟನು.
"
"Alexander's sisters were held as hostages by John to assure a peace - John's niece, Eleanor of Brittany, was held with the two Scottish princesses at Corfe Castle.
","ಅಲೆಕ್ಸಾಂಡರ್ನ ಸಹೋದರಿಯರನ್ನು ಶಾಂತಿಯನ್ನು ಭರವಸೆ ನೀಡಲು ಜಾನ್ ಒತ್ತೆಯಾಳುಗಳಾಗಿ ನೇಮಿಸಲಾಯಿತು - ಜಾನ್ ನ ಸೋದರ ಸೊಸೆ, ಬ್ರಿಟಾನಿಯ ಎಲೀನರ್, ಇಬ್ಬರು ಸ್ಕಾಟಿಷ್ ರಾಜಕುಮಾರಿಯರನ್ನು ಕಾರ್ಫೆ ಕ್ಯಾಸಲ್ನಲ್ಲಿ ನಡೆಸಲಾಯಿತು.
"
"Andi Bauman, 39, with her daughter Emily Bauman, 12 on the right, and niece Ava Bauman, 12, along the Stanley Cup parade route on Saturday, June 15, 2019.
","ಆಂಡಿ ಬೌಮನ್, 39, ತನ್ನ ಮಗಳು ಎಮಿಲಿ ಬೌಮನ್, ಬಲಭಾಗದಲ್ಲಿ 12, ಮತ್ತು ಸೋದರ ಸೊಸೆ ಅವಾ ಬೌಮನ್, 12, ಸ್ಟಾನ್ಲಿ ಕಪ್ ಪೆರೇಡ್ ಮಾರ್ಗದಲ್ಲಿ ಜೂನ್ 15, 2019 ರಂದು ಶನಿವಾರ.
"
"Andi Bauman, 39, with her daughter Emily Bauman, 12 years old on the right, and her niece Ava Bauman, 12, along the Stanley Cup parade route on Saturday, June 15, 2019.
","ಆಂಡಿ ಬೌಮನ್, 39, ತನ್ನ ಮಗಳು ಎಮಿಲಿ ಬೌಮನ್, ಬಲಭಾಗದಲ್ಲಿ 12, ಮತ್ತು ಸೋದರ ಸೊಸೆ ಅವಾ ಬೌಮನ್, 12, ಸ್ಟಾನ್ಲಿ ಕಪ್ ಪೆರೇಡ್ ಮಾರ್ಗದಲ್ಲಿ ಜೂನ್ 15, 2019 ರಂದು ಶನಿವಾರ.
"
"Another member of the Tagore family who performed the role of upacharya was Indira Devi Chaudhurani, a niece of the poet.
","ಟಾಗೋರ್ ಕುಟುಂಬದ ಸದಸ್ಯರು ಉಪಚಾರ್ಯರು ಪಾತ್ರವನ್ನು ನಿರ್ವಹಿಸಿದರು, ಇವರು ಇಂದಿರಾ ದೇವಿ ಚೌಧುರಾನಿ, ಕವಿಗಳ ಸೋದರ ಮಗಳು.
"
"Based on a true story, this mean-spirited film finds a crazy 1950s mother overseeing the rape and torture of her niece by her pre-pubescent sons and any neighborhood kids who happen to drop by.
","ನಿಜವಾದ ಕಥೆಯ ಆಧಾರದ ಮೇಲೆ, ಈ ಮನೋಭಾವದ ಚಲನಚಿತ್ರವು 1950 ರ ದಶಕದ ತಾಯಿಯ ಹುಟ್ಟುಹಬ್ಬವನ್ನು ಅವಳ ಪೂರ್ವ-ಪ್ರೌಢಾವಸ್ಥೆಯ ಪುತ್ರರು ಮತ್ತು ಅವನ ನೆರೆಹೊರೆ ಮಕ್ಕಳು ಬಿಡುವುದು ಸಂಭವಿಸುವ ಮೂಲಕ ಅತ್ಯಾಚಾರ ಮತ್ತು ಕಿರುಕುಳದ ಮೇಲ್ವಿಚಾರಣೆಯನ್ನು ಕಂಡುಕೊಳ್ಳುತ್ತದೆ.
"
"Because her nieces attended that school, Ruby returned as a volunteer, and then founded the Ruby Bridges Foundation to help involve parents in their children's education.
","ಆಕೆಯ ಸೋದರ ಸೊಸೆಯವರು ಆ ಶಾಲೆಗೆ ಹಾಜರಾಗಿರುವುದರಿಂದ, ರೂಬಿ ಸ್ವಯಂಸೇವಕರಾಗಿ ಹಿಂದಿರುಗಿದರು, ನಂತರ ರೂಬಿ ಬ್ರಿಡ್ಜಸ್ ಫೌಂಡೇಷನ್ ಅನ್ನು ತಮ್ಮ ಮಕ್ಕಳ ಶಿಕ್ಷಣದಲ್ಲಿ ಪೋಷಕರನ್ನು ಒಳಗೊಳ್ಳಲು ಸಹಾಯ ಮಾಡಿದರು.
"
"But in November 2016, Loya's niece, Nupur Balaprasad Biyani, approached me while I was visiting Pune to say she had concerns about the circumstances surrounding her uncle's death.
","ಆದರೆ, 2016ರ ನವೆಂಬರ್ನಲ್ಲಿ ಲೋಯಾ ಅವರ ಸೋದರ ಸೊಸೆ ನೂಪುರ್ ಬಾಲಪ್ರಸಾದ್ ಬಿಯಾನಿ ಅವರು, ತಮ್ಮ ಸೋದರಮಾವನ ಸಾವಿನ ಸುತ್ತ ಇದ್ದ ಅನುಮಾನಗಳ ಬಗ್ಗೆ ವಿವರವಾಗಿ ಹೇಳಿದ್ದರು.
"
"By the age of 19, he was charged six times for rape, including that of his niece who later dropped the charges.
","19 ವರ್ಷ ವಯಸ್ಸಿನವನಾಗಿದ್ದಾಗ, ಅತ್ಯಾಚಾರಕ್ಕೊಳಗಾದವರಿಗೆ ಆರು ಬಾರಿ ಆಪಾದನೆ ವಿಧಿಸಲಾಯಿತು, ಅವರ ಸೋದರಸಂಬಂಧಿಗಳು ಸೇರಿದಂತೆ ಆಪಾದನೆಗಳನ್ನು ಕೈಬಿಟ್ಟರು.
"
"Cantona has uncles and aunts who are yet to identified, neither are his nieces, nephews and cousins known at the time of writing.
","ಕ್ಯಾಂಟೊನಾಗೆ ಚಿಕ್ಕಪ್ಪ ಮತ್ತು ಚಿಕ್ಕಮ್ಮ ಇದ್ದಾರೆ, ಅವರು ಇನ್ನೂ ಗುರುತಿಸಲಾಗಿಲ್ಲ, ಅವರ ಸೊಸೆಯಂದಿರು, ಸೋದರಳಿಯರು ಮತ್ತು ಸೋದರಸಂಬಂಧಿಗಳು ಬರೆಯುವ ಸಮಯದಲ್ಲಿ ತಿಳಿದಿಲ್ಲ.
"
"Cheyenne (like Sam) is the granddaughter of Earl Woods Sr., making her Tiger's niece and Sam's cousin.
","ಚೀಯೆನ್ನೆ (ಸ್ಯಾಮ್ ನಂತಹ) ಎರ್ಲ್ ವುಡ್ಸ್ ಸೀನಿಯ ಮೊಮ್ಮಗಳು, ಅವಳ ಟೈಗರ್ ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಸ್ಯಾಮ್ನ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದಾರೆ.
"
"Cheyenne, Tiger's niece, is a member of the LPGA Tour and has won on the Ladies European Tour.
","ಚೀಯೆನ್, ಟೈಗರ್ ನ ಸೋದರಸಂಬಂಧಿ, ಎಲ್ಪಿಜಿಎ ಪ್ರವಾಸದ ಸದಸ್ಯರಾಗಿದ್ದಾರೆ ಮತ್ತು ಲೇಡೀಸ್ ಯುರೋಪಿಯನ್ ಟೂರ್ನಲ್ಲಿ ಗೆದ್ದಿದ್ದಾರೆ.
"
"Consider the old woman in a nursing home or care center, who died with no children or nieces and nephews to bid her farewell in the final moments.
","ಅಂತಿಮ ಕ್ಷಣಗಳಲ್ಲಿ ತನ್ನ ವಿದಾಯವನ್ನು ಬಿಡ್ ಮಾಡಲು ಮಕ್ಕಳ ಅಥವಾ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸಹೋದರರೊಂದಿಗೆ ಮರಣ ಹೊಂದಿದ ನರ್ಸಿಂಗ್ ಹೋಮ್ ಅಥವಾ ಕೇರ್ ಸೆಂಟರ್ನಲ್ಲಿರುವ ಓಲ್ಡ್ ವುಮನ್ ಅನ್ನು ಪರಿಗಣಿಸಿ.
"
"Coverage available for proposer and up to 3 dependants (children, siblings, nephews or nieces between 3 months to 23 years of age).
","ಕವರ್ ಪ್ರಾರಂಭವಾಗುವ ಸಮಯದಲ್ಲಿ ಪ್ರಸ್ತಾಪಕ, ಸಂಗಾತಿ ಮತ್ತು 3 ತಿಂಗಳು ಮೇಲ್ಪಟ್ಟು 23 ವರ್ಷದ ವರೆಗಿನ ವಯಸ್ಸಿನ 3 ಅವಲಂಬಿತರಿಗೆ (ಮಕ್ಕಳು, ಸಹೋದರ, ಸಹೋದರಿ, ಸೋದರಳಿಯ ಅಥವಾ ಸೋದರ ಸೊಸೆ) ವ್ಯಾಪ್ತಿ ಲಭ್ಯವಿದೆ.
"
"Coverage is available for proposer, spouse and up to 3 dependents (children, brother, sister, nephew or niece) between 3 months and 23 years of age at the time of commencement of cover.
","ಕವರ್ ಪ್ರಾರಂಭವಾಗುವ ಸಮಯದಲ್ಲಿ ಪ್ರಸ್ತಾಪಕ, ಸಂಗಾತಿ ಮತ್ತು 3 ತಿಂಗಳು ಮೇಲ್ಪಟ್ಟು 23 ವರ್ಷದ ವರೆಗಿನ ವಯಸ್ಸಿನ 3 ಅವಲಂಬಿತರಿಗೆ (ಮಕ್ಕಳು, ಸಹೋದರ, ಸಹೋದರಿ, ಸೋದರಳಿಯ ಅಥವಾ ಸೋದರ ಸೊಸೆ) ವ್ಯಾಪ್ತಿ ಲಭ್ಯವಿದೆ.
"
"Deeply regretted by her sons Tony, Michael, Pascal, Enda & David, daughters Dolores & Ita, brothers, sister, sisters-in-law, brother-in-law, daughters-in-law, sons-in-law, her 22 grandchildren and 26 great-grandchildren, nephews, nieces, neighbours, relatives and a large circle of friends.
","ಆಳವಾಗಿ ತನ್ನ ಮಕ್ಕಳು ಟೋನಿ, ಮೈಕೆಲ್, ಪ್ಯಾಸ್ಕಲ್, ಎಂಡಾ & ಡೇವಿಡ್, ಹೆಣ್ಣು ಡೊಲೊರೆಸ್ & ಇಟಾ, ಸಹೋದರರು, ಸಹೋದರಿ, ಸಹೋದರಿಯರು ಇನ್ ಕಾನೂನು, ಭಾವ, ಹೆಣ್ಣು ಇನ್ ಕಾನೂನು, ಮಕ್ಕಳು ಇನ್ ಕಾನೂನು, ತನ್ನ 22 ವಿಷಾದಿಸುತ್ತೇನೆ ಮೊಮ್ಮಕ್ಕಳು ಮತ್ತು 26 ದೊಡ್ಡ ಮೊಮ್ಮಕ್ಕಳು, ಸಹೋದರನಿಂದ, ಸೊಸೆಯರನ್ನು, ನೆರೆ, ಸಂಬಂಧಿಕರು ಮತ್ತು ಸ್ನೇಹಿತರು ಒಂದು ದೊಡ್ಡ ವೃತ್ತ.
"
"Do you have a daughter, niece, granddaughter, or another girl in your life?
","ನಿಮ್ಮ ಮಗಳು, ಸೋದರ ಮಗಳು, ಮೊಮ್ಮಗಳು, ಅಥವಾ ಇನ್ನೊಬ್ಬ ಹುಡುಗಿ ನಿಮ್ಮ ಜೀವನದಲ್ಲಿದ್ದೀರಾ?
"
"During their investigation to find out the woman's Facebook friend, police called two of her relatives - Arya, her sister-in-law and Greeshma, her niece - for questioning.
","ತನಿಖೆಯ ಪ್ರಕಾರ, ಮಹಿಳೆಯ ಫೇಸ್ಬುಕ್ ಸ್ನೇಹಿತನನ್ನು ಕಂಡುಹಿಡಿಯಲು ನಡೆಸಿದ ತನಿಖೆ ವೇಳೆ, ಮಹಿಳೆಯ ಅತ್ತಿಗೆ ಆರ್ಯ ಮತ್ತು ಸೊಸೆ ಗ್ರೀಷ್ಮಾ ಎಂಬ ಇಬ್ಬರು ಸಂಬಂಧಿಕರನ್ನು ವಿಚಾರಣೆಗಾಗಿ ಕರೆತಂದಿದ್ದಾರೆ.
"
"Early InteractionsThe first known interaction between the two states came in 640 A.D., when the Tibetan King Songtsan Gampo married the Princess Wencheng, a niece of the Tang Emperor Taizong.
","640 AD ಯಲ್ಲಿ ಟಿಬೆಟಿಯನ್ ರಾಜ ಸಾಂಗ್ಟ್ಯಾನ್ ಕೊಂಪೊ ಅವರು ಟ್ಯಾಂಗ್ ಚಕ್ರವರ್ತಿ ತೈಜಾಂಗ್ನ ಸೋದರ ಮಗಳಾಗಿದ್ದ ರಾಜಕುಮಾರಿ ವೆಂಚೆಂಗ್ ಅನ್ನು ವಿವಾಹವಾದಾಗ ಈ ಎರಡು ರಾಜ್ಯಗಳ ನಡುವಿನ ಮೊದಲ ಸಂವಾದವು ಬಂದಿತು.
"
"Elizabeth of York is the only English Queen to have been a wife, daughter, sister, niece and mother to English Kings.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಇಂಗ್ಲಿಷ್ ರಾಜರ ಮಗಳು, ಸಹೋದರಿ, ಸೋದರ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದ ಏಕೈಕ ಮಹಿಳೆ.
"
"Elizabeth of York is the only English Queen to have been a wife, daughter, sister, niece and mother to an English King.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಇಂಗ್ಲಿಷ್ ರಾಜರ ಮಗಳು, ಸಹೋದರಿ, ಸೋದರ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದ ಏಕೈಕ ಮಹಿಳೆ.
"
"Elizabeth of York was the daughter, niece, sister, wife and mother of kings.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಒಬ್ಬಳು ಮಗಳು, ಸಹೋದರಿ, ಸೋದರಸಂಬಂಧಿ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದಳು ಇಂಗ್ಲಿಷ್ ರಾಜರು.
"
"Elizabeth of York was the daughter, sister, niece, wife, and mother of successive kings of England.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಒಬ್ಬಳು ಮಗಳು, ಸಹೋದರಿ, ಸೋದರಸಂಬಂಧಿ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದಳು ಇಂಗ್ಲಿಷ್ ರಾಜರು.
"
"Elizabeth of York was the only woman to be a daughter, niece, sister, wife, and mother to English kings.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಇಂಗ್ಲಿಷ್ ರಾಜರ ಮಗಳು, ಸಹೋದರಿ, ಸೋದರ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದ ಏಕೈಕ ಮಹಿಳೆ.
"
"Elizabeth of York was the only woman to have been a daughter, sister, niece, wife, and mother to English kings.
","ಯಾರ್ಕ್ನ ಎಲಿಜಬೆತ್ ಇಂಗ್ಲಿಷ್ ರಾಜರ ಮಗಳು, ಸಹೋದರಿ, ಸೋದರ, ಹೆಂಡತಿ ಮತ್ತು ತಾಯಿಯಾಗಿದ್ದ ಏಕೈಕ ಮಹಿಳೆ.
"
"Following this, Ruksana filed a case of rape of her 16-year-old niece by Samreen's brother on Sunday.
","ಅದರ ಬೆನ್ನಲ್ಲೇ ರುಕ್ಸಾನಾ ತನ್ನ ಸೋದರ ಸೊಸೆ, 16 ವರ್ಷದ ಬಾಲಕಿ ಮೇಲೆ ಸಮ್ರೀನ್ ಸಹೋದರ ಅತ್ಯಾಚಾರ ಮಾಡಿದ್ದಾನೆ.
"
"Furthermore, the future emperor Justin II was married to Theodora's niece Sophia.
","ಇದಲ್ಲದೆ, ಭವಿಷ್ಯದ ಚಕ್ರವರ್ತಿ ಜಸ್ಟಿನ್ II ಥಿಯೊಡೋರಾ ಅವರ ಸೋದರ ಸೊಫಿಯಳನ್ನು ವಿವಾಹವಾದರು.
"
"Hailing from a prominent political family, her brother Jawaharlal Nehru was the first Prime Minister of independent India, her niece Indira Gandhi the first female Prime Minister of India and her grand-nephew Rajiv Gandhi was the sixth Prime Minister of India.
","ಪ್ರಮುಖ ರಾಜಕೀಯ ಕುಟುಂಬದಿಂದ ಬಂದ ಅವರ ಸಹೋದರ ಜವಾಹರಲಾಲ್ ನೆಹರು ಸ್ವತಂತ್ರ ಭಾರತದ ಮೊದಲ ಪ್ರಧಾನಿ, ಅವರ ಸೋದರ ಸೊಸೆ ಇಂದಿರಾ ಗಾಂಧಿ ಭಾರತದ ಮೊದಲ ಮಹಿಳಾ ಪ್ರಧಾನಿ ಮತ್ತು ಅವರ ಅಳಿಯ ಸೋದರಳಿಯ ರಾಜೀವ್ ಗಾಂಧಿ ಭಾರತದ ಆರನೇ ಪ್ರಧಾನ ಮಂತ್ರಿ.
"
"Hailing from a prominent political family, her brother jawaharlal nehru was the first prime minister of independent india, her niece indira gandhi the first female prime minister of india and her grandnephew rajiv.
","ಪ್ರಮುಖ ರಾಜಕೀಯ ಕುಟುಂಬದಿಂದ ಬಂದ ಅವರ ಸಹೋದರ ಜವಾಹರಲಾಲ್ ನೆಹರು ಸ್ವತಂತ್ರ ಭಾರತದ ಮೊದಲ ಪ್ರಧಾನಿ, ಅವರ ಸೋದರ ಸೊಸೆ ಇಂದಿರಾ ಗಾಂಧಿ ಭಾರತದ ಮೊದಲ ಮಹಿಳಾ ಪ್ರಧಾನಿ ಮತ್ತು ಅವರ ಅಳಿಯ ಸೋದರಳಿಯ ರಾಜೀವ್ ಗಾಂಧಿ ಭಾರತದ ಆರನೇ ಪ್ರಧಾನ ಮಂತ್ರಿ.
"
"Having a first-degree relative (a mother, father, sibling, or child) with lung cancer doubles the risk of developing lung cancer, whereas having a second-degree relative with lung cancer (aunt, uncle, nephew, or niece) raises your risk by around 30 percent.
","ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನೊಂದಿಗೆ ಪ್ರಥಮ ದರ್ಜೆ ಸಂಬಂಧಿ (ತಾಯಿ, ತಂದೆ, ಒಡಹುಟ್ಟಿದವರು ಅಥವಾ ಮಗು) ಹೊಂದಿರುವವರು ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನ ಬೆಳವಣಿಗೆಯ ಅಪಾಯವನ್ನು ದ್ವಿಗುಣಗೊಳಿಸುತ್ತಾರೆ, ಆದರೆ ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ (ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರಳಿಯ, ಅಥವಾ ಸೋದರ ಸೊಸೆ) ಎರಡನೆಯ ಪದವಿಯನ್ನು ಹೊಂದಿರುವವರು ನಿಮ್ಮ ಅಪಾಯ ಸುಮಾರು 30 ಪ್ರತಿಶತದಷ್ಟು.
"
"Having a first-degree relative (parent, sibling, or child) with lung cancer roughly doubles the risk, and the presence of the disease in a second-degree relative (such as aunts, uncles, nieces, and nephews) raises the risk by about 30 percent.
","ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನೊಂದಿಗೆ ಪ್ರಥಮ ದರ್ಜೆ ಸಂಬಂಧಿ (ತಾಯಿ, ತಂದೆ, ಒಡಹುಟ್ಟಿದವರು ಅಥವಾ ಮಗು) ಹೊಂದಿರುವವರು ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನ ಬೆಳವಣಿಗೆಯ ಅಪಾಯವನ್ನು ದ್ವಿಗುಣಗೊಳಿಸುತ್ತಾರೆ, ಆದರೆ ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ (ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರಳಿಯ, ಅಥವಾ ಸೋದರ ಸೊಸೆ) ಎರಡನೆಯ ಪದವಿಯನ್ನು ಹೊಂದಿರುವವರು ನಿಮ್ಮ ಅಪಾಯ ಸುಮಾರು 30 ಪ್ರತಿಶತದಷ್ಟು.
"
"Having a second-degree relative (an aunt, uncle, niece or nephew) with lung cancer raises your risk by around 30 percent.
","ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನೊಂದಿಗೆ ಎರಡನೆಯ ಪದವಿ ಸಂಬಂಧಿ (ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರ ಸೊಸೆ ಅಥವಾ ಸೋದರಳಿಯ) ಹೊಂದಿರುವವರು ನಿಮ್ಮ ಅಪಾಯವನ್ನು ಸುಮಾರು 30 ಪ್ರತಿಶತದಷ್ಟು ಹೆಚ್ಚಿಸುತ್ತದೆ.
"
"Having a second-degree relative (an aunt, uncle, niece or nephew) with lung cancer raises your risk by around 30%.
","ಶ್ವಾಸಕೋಶದ ಕ್ಯಾನ್ಸರ್ನೊಂದಿಗೆ ಎರಡನೆಯ ಪದವಿ ಸಂಬಂಧಿ (ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರ ಸೊಸೆ ಅಥವಾ ಸೋದರಳಿಯ) ಹೊಂದಿರುವವರು ನಿಮ್ಮ ಅಪಾಯವನ್ನು ಸುಮಾರು 30 ಪ್ರತಿಶತದಷ್ಟು ಹೆಚ್ಚಿಸುತ್ತದೆ.
"
"He currently lives in Belgium with his wife, children, and two adopted nieces.
","ಇಂದಿಗೂ ಆತ ಬೆಲ್ಜಿಯಂ ದೇಶದಲ್ಲಿ ತನ್ನ ಹೆಂಡತಿ, ಮಕ್ಕಳು ಹಾಗೂ ತಾನು ಸಾಕುತ್ತಿರುವ ರುವಾಂಡಾದ ಇಬ್ಬರು ಅನಾಥ ಮಕ್ಕಳೊಡನೆ ವಾಸವಾಗಿದ್ದಾನೆ.
"
"He said Marilyn was his niece, which was a lie.
","ಮರ್ಲಿನ್ ಅವರ ಸೋದರ ಸೊಸೆಯಾಗಿದ್ದಳು, ಅದು ಸುಳ್ಳು ಎಂದು ಅವರು ಹೇಳಿದರು.
"
"Heloise (1101-1164) was the niece and pride of Canon Fulbert.
","ಹೆಲೊಯಿಸ್ (1101-1164) ಕ್ಯಾನನ್ ಫುಲ್ಬರ್ಟ್ನ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಹೆಮ್ಮೆ.
"
"Her brothers, one of whom is actor Jeffery Dench, were born in Tyldesley, Lancashire.Notable relatives also include her niece, Emma Dench, a Roman historian and professor previously at Birkbeck, University of London, and currently at Harvard University.
","ಅವರ ಸಹೋದರ ನಟನಾದ ಜೆಫ್ರಿ ಡೆಂಚ್ ರವರು ಜನಿಸಿದ್ದು ಲಂಕಾಷೈರ್ನ ಟಿಲ್ಡೆಸ್ಲೇಯಲ್ಲಿ, ಹಾಗೂ ಆಕೆಯ ಸೋದರ ಸಂಭಂದಿಯಾದ ಎಮ್ಮಾ ಡೆಂಚ್ ರವರು ಹಿಂದೆ ರೋಮನ್ ಪ್ರಾಧ್ಯಾಪಕಿ ಹಾಗೂ ಇತಿಹಾಸಗಾರ್ತಿಯಾಗಿದ್ದು ಲಂಡನ್ ವಿಶ್ವವಿದ್ಯಾಲಯದ ಬಿರ್ಕ್ಬೆಕ್ನಲ್ಲಿ ಮತ್ತು ಪ್ರಸ್ತುತವಾಗಿ ಹಾರ್ವರ್ಡ್ ವಿಶ್ವವಿದ್ಯಾಲಯದಲ್ಲಿ ಪ್ರಾದ್ಯಾಪಕಿಯಾಗಿದ್ದಾರೆ.
"
"Her husband's brother Robert F. Kennedy stepped in as a role model for his niece and nephew.
","ಅವರ ಗಂಡನ ಸಹೋದರ, ರಾಬರ್ಟ್ ಎಫ್. ಕೆನಡಿ, ಅವರ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸೋದರಳಿಯನ ಪಾತ್ರನಿರ್ವಹಣೆಯಾಗಿ ಬಂದರು.
"
"Her husband's brother, Robert F. Kennedy, stepped in as a role model for his niece and nephew.
","ಅವರ ಗಂಡನ ಸಹೋದರ, ರಾಬರ್ಟ್ ಎಫ್. ಕೆನಡಿ, ಅವರ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸೋದರಳಿಯನ ಪಾತ್ರನಿರ್ವಹಣೆಯಾಗಿ ಬಂದರು.
"
"Her niece, Maria Theresa, was the first queen regnant of Austria.
","ಆಕೆಯ ಸೋದರ ಮರಿಯಾ ಮಾರಿಯಾ ಥೆರೇಸಾ ಆಸ್ಟ್ರಿಯಾದ ಮೊದಲ ರಾಣಿ ರೆನನೆಂಟ್ ಆಗಿದ್ದರು.
"
"His brother Linga Raja, however, after acting as regent for his niece, announced in 1811 ,his own assumption of the government.
","ಆದರೆ ಅವನ ಸೋದರ ಲಿಂಗರಾಜನು, ತನ್ನ ಸೋದರನ ಮಗಳಿಗೆ ರಾಜಪ್ರತಿನಿಧಿಯಾಗಿ ಆಡಲಿತನೆ ಡೆಸಿದ ನಂತರ, 1811 ರಲ್ಲಿ ಸರ್ಕಾರವನ್ನು ತನ್ನ ಸ್ವಂತದ್ದೆಂದು ಘೋಷಿಸಿದನು.
"
"His children had already left home, but his niece Elizabeth Hubbard live with Griggs and his wife.
","ಅವರ ಮಕ್ಕಳು ಈಗಾಗಲೇ ಮನೆಯಿಂದ ಹೊರಟಿದ್ದರು, ಆದರೆ ಅವರ ಸೋದರ ಸೊಸೆ ಎಲಿಜಬೆತ್ ಹಬಾರ್ಡ್ ಗ್ರಿಗ್ಸ್ ಮತ್ತು ಅವನ ಹೆಂಡತಿಯೊಂದಿಗೆ ವಾಸಿಸುತ್ತಿದ್ದರು.
"
"His children had already left home, but his niece Elizabeth Hubbard lived with Griggs and his wife.
","ಅವರ ಮಕ್ಕಳು ಈಗಾಗಲೇ ಮನೆಯಿಂದ ಹೊರಟಿದ್ದರು, ಆದರೆ ಅವರ ಸೋದರ ಸೊಸೆ ಎಲಿಜಬೆತ್ ಹಬಾರ್ಡ್ ಗ್ರಿಗ್ಸ್ ಮತ್ತು ಅವನ ಹೆಂಡತಿಯೊಂದಿಗೆ ವಾಸಿಸುತ್ತಿದ್ದರು.
"
"His fourth wife, Anna of Austria, was his niece (his sister's son) as well as his first cousin once removed (her father was Philip's paternal first cousin).
","ಆಸ್ಟ್ರಿಯಾದ ಅವರ ನಾಲ್ಕನೇ ಹೆಂಡತಿ ಅಣ್ಣಾ ಅವರ ಸೋದರ ಸೊಸೆ (ಅವರ ಸಹೋದರಿಯ ಮಗ) ಹಾಗೂ ಒಮ್ಮೆ ತೆಗೆದುಕೊಂಡ ಅವರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದಳು (ಅವಳ ತಂದೆ ಫಿಲಿಪ್ನ ತಂದೆಯ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದಳು).
"
"His mother, Atia, was Julius Caesar's niece.
","ಅವರ ತಾಯಿ, ಅಟಿಯ, ಜೂಲಿಯಸ್ ಸೀಸರ್ನ ಸೋದರ ಮಗಳಾಗಿದ್ದಳು.
"
"His new bride was 49-year-old María Agoncillo, the niece of a prominent diplomat.
","ಅವರ ಹೊಸ ವಧು 49 ವರ್ಷ ವಯಸ್ಸಿನ ಮರಿಯಾ ಅಗೊನ್ಸಿಲೊ, ಒಬ್ಬ ಪ್ರಮುಖ ರಾಜತಾಂತ್ರಿಕನ ಸೋದರ ಮಗಳಾಗಿದ್ದಳು.
"
"His new bride was the 49-year-old Maria Agoncillo, niece of a prominent diplomat.
","ಅವರ ಹೊಸ ವಧು 49 ವರ್ಷ ವಯಸ್ಸಿನ ಮರಿಯಾ ಅಗೊನ್ಸಿಲೊ, ಒಬ್ಬ ಪ್ರಮುಖ ರಾಜತಾಂತ್ರಿಕನ ಸೋದರ ಮಗಳಾಗಿದ್ದಳು.
"
"His niece and her eight-year old son lived with them.
","ಅದರಲ್ಲಿ ಅಜ್ಜಿ ಮತ್ತು ಆಕೆಯ ಎಂಟು ವರ್ಷದ ಮೊಮ್ಮಗಳು ವಾಸಿಸುತ್ತಿದ್ದರು.
"
