eng_Latn,kan_Knda
"Besides his parents and grandparents, Mr Rijo's sister and brother-in-law and his father's elder brother were among those infected by the virus in the family.
","ಅವರ ಪೋಷಕರು ಮತ್ತು ಅಜ್ಜಿಯರಲ್ಲದೆ, ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಮತ್ತು ಅವರ ತಂದೆಯ ಹಿರಿಯ ಸಹೋದರ ಕುಟುಂಬದಲ್ಲಿ ವೈರಸ್ ಸೋಂಕಿಗೆ ಒಳಗಾದವರಲ್ಲಿ ಸೇರಿದ್ದಾರೆ.
"
"Besides his parents and grandparents, Rijo's sister and brother-in-law and his father's ancient brother were amid those adulterated by the virus in the family.
","ಅವರ ಪೋಷಕರು ಮತ್ತು ಅಜ್ಜಿಯರಲ್ಲದೆ, ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಮತ್ತು ಅವರ ತಂದೆಯ ಹಿರಿಯ ಸಹೋದರ ಕುಟುಂಬದಲ್ಲಿ ವೈರಸ್ ಸೋಂಕಿಗೆ ಒಳಗಾದವರಲ್ಲಿ ಸೇರಿದ್ದಾರೆ.
"
"Besides his parents and grandparents, Rijo's sister and brother-in-law and his father's elder brother were among those infected by the virus in the family.
","ಅವರ ಪೋಷಕರು ಮತ್ತು ಅಜ್ಜಿಯರಲ್ಲದೆ, ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಮತ್ತು ಅವರ ತಂದೆಯ ಹಿರಿಯ ಸಹೋದರ ಕುಟುಂಬದಲ್ಲಿ ವೈರಸ್ ಸೋಂಕಿಗೆ ಒಳಗಾದವರಲ್ಲಿ ಸೇರಿದ್ದಾರೆ.
"
"Bob's brother-in-law Johnny Marks, made a song adaptation of Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Bob's brother-in-law, Johnny Mark s, made a song adaptation to Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Bob's brother-in-law, Johnny Mark's, made a song adaptation to Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Bob's brother-in-law, Johnny Marks, made a song adaptation of Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Bob's brother-in-law, Johnny Marks, made a song adaptation to Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Bob's brother-in-law, Johnny Marx, made a song adaptation to Rudolph.
","ಬಾಬ್ ಅವರ ಸೋದರಿ, ಜಾನಿ ಮಾರ್ಕ್ಸ್, ರುಡಾಲ್ಫ್ಗೆ ಒಂದು ಹಾಡು ರೂಪಾಂತರ ಮಾಡಿದರು.
"
"Charles A. Reed (Reed & Stem of Minnesota), the brother-in-law of rail executive William Wilgus, and
","ಚಾರ್ಲ್ಸ್ ಎ. ರೀಡ್ (ರೀಡ್ ಮತ್ತು ಸ್ಟೆಮ್ ಆಫ್ ಮಿನ್ನೇಸೋಟ), ರೈಲ್ವೆ ಕಾರ್ಯಕಾರಿ ವಿಲಿಯಂ ವಿಲ್ಗಸ್ನ ಅಳಿಯ, ಮತ್ತು
"
"Cuñadismo - This word, coming from cuñado, the word for brother-in-law, has traditionally referred to nepotism.
","ಕ್ಯುನಾಡಿಸ್ಮೋ - ಕ್ಯುನಾಡೋದಿಂದ ಬರುವ ಈ ಪದ, ಸೋದರಳಿಯ ಪದವು ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ ಸ್ವಜನಪಕ್ಷಪಾತವನ್ನು ಉಲ್ಲೇಖಿಸುತ್ತದೆ.
"
"David Greenglass, who had testified against his sister and brother-in-law, was sentenced to federal prison and was eventually paroled in 1960.
","ಡೇವಿಡ್ ಗ್ರೆಂಗ್ಲಾಸ್ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಅಳಿಯ ವಿರುದ್ಧ ಸಾಕ್ಷ್ಯ ಮಾಡಿದ್ದ ಫೆಡರಲ್ ಸೆರೆಮನೆಗೆ ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಯಿತು ಮತ್ತು ಅಂತಿಮವಾಗಿ 1960 ರಲ್ಲಿ ಪೆರೋಲ್ ಮಾಡಿದರು.
"
"Don't just blindly hire a contractor for a job because your neighbor suggested this person or it's the brother-in-law of that woman who works in human resources.
","ಕೆಲಸಕ್ಕಾಗಿ ಗುತ್ತಿಗೆದಾರನನ್ನು ಕೇವಲ ಕುರುಡಾಗಿ ನೇಮಿಸಿಕೊಳ್ಳಬೇಡಿ, ಏಕೆಂದರೆ ನಿಮ್ಮ ನೆರೆಹೊರೆಯವರು ಈ ವ್ಯಕ್ತಿಯನ್ನು ಸೂಚಿಸಿದ್ದಾರೆ ಅಥವಾ ಇದು ಮಾನವ ಸಂಪನ್ಮೂಲಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡುವ ಆಕೆಯ ಮಗಳು.
"
"Eddie Morra is a loser in life, his marriage is destroyed, as a writer he is not in demand, but everything changes the meeting with former brother-in-law Vernon, who offers him miraculous pills that reveal the potential of the brain 100%.
","ಎಡ್ಡಿ ಮೊರ್ರಾ ಜೀವನದಲ್ಲಿ ಕಳೆದುಕೊಳ್ಳುವವನು, ಅವರ ಮದುವೆ ನಾಶವಾಗುತ್ತಿದೆ, ಬರಹಗಾರನಿಗೆ ಬೇಡಿಕೆಯಿಲ್ಲ, ಆದರೆ ಮಿದುಳಿನ 100% ಮೆದುಳಿನ ಸಾಮರ್ಥ್ಯವನ್ನು ಬಹಿರಂಗಪಡಿಸುವ ಅದ್ಭುತ ಮಾತ್ರೆಗಳನ್ನು ನೀಡುವ ಮಾಜಿ ಅಣ್ಣಾ ವೆರ್ನಾನ್ ಜೊತೆಗಿನ ಸಭೆಯನ್ನು ಬದಲಾಯಿಸುತ್ತದೆ.
"
"Feroz's brother-in-law Afzal was also with the police when the accident happened.
","ಅಪಘಾತ ಸಂಭವಿಸಿದಾಗ ಫಿರೋಜ್ ಸೋದರ ಮಾವ ಅಫ್ಜಲ್ ಕೂಡ ಪೊಲೀಸರೊಂದಿಗೆ ಇದ್ದರು.
"
"Finally, Owen is the brother-in-law of retired footballer Richie Partridge.
","ಅಂತಿಮವಾಗಿ, ಓವನ್ ನಿವೃತ್ತ ಫುಟ್ಬಾಲ್ ಆಟಗಾರ ರಿಚೀ ಪಾರ್ಟ್ರಿಡ್ಜ್ನ ಸೋದರನಾಗಿದ್ದಾನೆ.
"
"Finally, Owen is the brother-in-law of retired footballerRichie Partridge.
","ಅಂತಿಮವಾಗಿ, ಓವನ್ ನಿವೃತ್ತ ಫುಟ್ಬಾಲ್ ಆಟಗಾರ ರಿಚೀ ಪಾರ್ಟ್ರಿಡ್ಜ್ನ ಸೋದರನಾಗಿದ್ದಾನೆ.
"
"Following the death of his owner, Douglass was given to Lucretia Auld who sent him to live with her brother-in-law, Hugh Auld in Baltimore.
","ಅವನ ಮಾಲೀಕನ ಮರಣದ ನಂತರ, ಡೌಗ್ಲಾಸ್ನನ್ನು ಲುಕ್ರೆಡಿಯಾ ಔಲ್ಡ್ಗೆ ನೀಡಲಾಯಿತು, ಬಾಲ್ಟಿಮೋರ್ನಲ್ಲಿ ತನ್ನ ಸೋದರಳಿಯ ಹಗ್ ಆಲ್ಡ್ ಜೊತೆ ವಾಸಿಸಲು ಅವನನ್ನು ಕಳುಹಿಸಿದನು.
"
"For example, if you are taking up the game just so you can play twice a year with your brother-in-law, there's no need to spend much time, effort or money on picking out clubs.
","ಉದಾಹರಣೆಗೆ, ನೀವು ಆಟವನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದ್ದರೆ, ನಿಮ್ಮ ಸೋದರನೊಂದಿಗೆ ನೀವು ವರ್ಷಕ್ಕೆ ಎರಡು ಬಾರಿ ಆಡಬಹುದು, ಕ್ಲಬ್ಗಳನ್ನು ಆಯ್ಕೆಮಾಡಲು ಹೆಚ್ಚಿನ ಸಮಯ, ಪ್ರಯತ್ನ ಅಥವಾ ಹಣವನ್ನು ಕಳೆಯುವ ಅಗತ್ಯವಿಲ್ಲ.
"
"For example, if you get the game just so you can play twice a year with your brother-in-law, there is not need much time, effort and money collecting clubs.
","ಉದಾಹರಣೆಗೆ, ನೀವು ಆಟವನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದ್ದರೆ, ನಿಮ್ಮ ಸೋದರನೊಂದಿಗೆ ನೀವು ವರ್ಷಕ್ಕೆ ಎರಡು ಬಾರಿ ಆಡಬಹುದು, ಕ್ಲಬ್ಗಳನ್ನು ಆಯ್ಕೆಮಾಡಲು ಹೆಚ್ಚಿನ ಸಮಯ, ಪ್ರಯತ್ನ ಅಥವಾ ಹಣವನ್ನು ಕಳೆಯುವ ಅಗತ್ಯವಿಲ್ಲ.
"
"For example, your brother-in-law might be able to do your business taxes using a tax preparation software, but paid tax preparers must register with the IRS and receive a PTIN (paid taxpayer ID).
","ಉದಾಹರಣೆಗೆ, ನಿಮ್ಮ ಸೋದರಳಿಯು ತೆರಿಗೆ ತಯಾರಿಕೆ ಸಾಫ್ಟ್ವೇರ್ ಅನ್ನು ಬಳಸಿಕೊಂಡು ನಿಮ್ಮ ವ್ಯವಹಾರ ತೆರಿಗೆಗಳನ್ನು ಮಾಡಲು ಸಾಧ್ಯವಾಗುತ್ತದೆ, ಆದರೆ ಪಾವತಿಸಿದ ತೆರಿಗೆ ತಯಾರಕರು IRS ನೊಂದಿಗೆ ನೋಂದಾಯಿಸಿಕೊಳ್ಳಬೇಕು ಮತ್ತು PTIN (ಪಾವತಿಸಿದ ತೆರಿಗೆದಾರ ID) ಪಡೆದುಕೊಳ್ಳಬೇಕು.
"
"From the amount collected from the penalty, Rs 2 lakh shall be given to Jayan's mother and Rs 25,000 to Raghunatha Pillai, Jayant's brother-in-law, who was also attacked in the incident.
","ಈ ದಂಡ ಮೊತ್ತದಿಂದ 2 ಲಕ್ಷ ರೂಪಾಯಿಗಳನ್ನು ಜಯನ್ ಅವರ ತಾಯಿಗೆ, 25 ಸಾವಿರ ರೂಪಾಯಿಗಳನ್ನು ಜಯನ್ ಜತೆ ದಾಳಿಗೆ ಒಳಗಾದ ರಘುನಾಥ ಪಿಳ್ಳೈಗೆ ನೀಡುವಂತೆ ಸೂಚಿಸಲಾಗಿದೆ.
"
"Gertrude's incestuous relationship with her brother-in-law plagues Hamlet more than his father's death.
","ಗೆರ್ಟ್ರೂಡ್ ಅವರ ಅಳಿಯ ಜೊತೆ ಸಂಭೋಗದ ಸಂಬಂಧವು ಹ್ಯಾಮ್ಲೆಟ್ನನ್ನು ತನ್ನ ತಂದೆಯ ಮರಣಕ್ಕಿಂತ ಹೆಚ್ಚು ಬಾಧಿಸುತ್ತದೆ.
"
"Greg Valentine: son of Johnny Valentine, brother-in-law of Brian Knobs
","ಗ್ರೆಗ್ ವ್ಯಾಲೆಂಟೈನ್ಃ ಬ್ರಿಯಾನ್ ನಾಬ್ಸ್ನ ಸೋದರಳಿಯ ಜಾನಿ ವ್ಯಾಲೆಂಟೈನ್ ನ ಮಗ
"
"He is most known for being a tag team champion with his brother-in-law Bret.
","ಅವರ ಸೋದರಳಿಯ ಬ್ರೆಟ್ ಜೊತೆಗಿನ ಟ್ಯಾಗ್ ಟೀಮ್ ಚಾಂಪಿಯನ್ ಆಗಿ ಅವರು ಅತ್ಯಂತ ಹೆಸರುವಾಸಿಯಾಗಿದ್ದಾರೆ.
"
"He is the brother-in-law of Taliban founder Mullah Omar.
","ತಾಲಿಬಾನ್ ಸಂಸ್ಥಾಪಕ ಮುಲ್ಲಾ ಒಮರ್ನ ಪುತ್ರ.
"
"He was Antonio Lopez de Santa Anna's brother-in-law and therefore well connected, but he was also a skilled, fairly humane officer.
","ಅವರು ಆಂಟೋನಿಯೊ ಲೊಪೆಜ್ ಡೆ ಸಾಂತಾ ಅನ್ನಳ ಸೋದರನಾಗಿದ್ದ ಮತ್ತು ಆದ್ದರಿಂದ ಉತ್ತಮ ಸಂಪರ್ಕ ಹೊಂದಿದ್ದರು, ಆದರೆ ಅವರು ನುರಿತ, ತಕ್ಕಮಟ್ಟಿಗೆ ಮಾನವೀಯ ಅಧಿಕಾರಿಯಾಗಿದ್ದರು.
"
"He was the brother-in-law of sultan Muhammad Adil Shah.
","ಅವರು ಮಲ್ಲು ಆದಿಲ್ ಷಾ ಅವರ ಕಿರಿಯ ಸಹೋದರರಾಗಿದ್ದರು.
"
"Henry VI was her brother-in-law through her marriage to Edmund Tudor.
","ಹೆನ್ರಿ VI ಎಡ್ಮಂಡ್ ಟ್ಯೂಡರ್ಳೊಂದಿಗೆ ತನ್ನ ಮದುವೆಯ ಮೂಲಕ ತನ್ನ ಸೋದರಳಿಯಳು.
"
"Her elder brother-in-law took care of the costs, and she does not recall the details.
","ಅವರ ಹಿರಿಯ ಸೋದರ ಮಾವ ಚಿಕಿತ್ಸೆಯ ವೆಚ್ಚವನ್ನು ನೋಡಿಕೊಂಡರು, ಮತ್ತು ಅವರಿಗೆ ವಿವರಗಳು ನೆನಪಿಲ್ಲ.
"
"Her father was Godwin, an English earl, and mother was Ulf, a sister of Cnut's brother-in-law
","ಆಕೆಯ ತಂದೆ ಇಂಗ್ಲಿಷ್ ಎರ್ಲ್ ಎಂಬ ಗಾಡ್ವಿನ್ ಆಗಿದ್ದಳು, ಮತ್ತು ತಾಯಿ ಕ್ರುಟ್ನ ಸೋದರನ ಸಹೋದರಿ ಉಲ್ಫ್ ಆಗಿದ್ದರು
"
"Her husband and brother-in-law were sacked from jobs at Delhi police.
","ಆಕೆಯ ಜತೆಗೆ ದೆಹಲಿ ಪೊಲೀಸ್ ಇಲಾಖೆಯಲ್ಲಿ ಪತಿ ಹಾಗೂ ಪತಿಯ ಸಹೋದರರನ್ನೂ ಕೆಲಸದಿಂದ ತೆಗೆದು ಹಾಕಲಾಯಿತು.
"
"His brother-in-law Thomas told him that he wanted to and that all Jack would have to do is leave the back door of the restaurant unlocked the following night and he would give him 30 percent of the stolen money.
","ತನ್ನ ಅಳಿಯ ಥಾಮಸ್ ತಾನು ಬಯಸಬೇಕೆಂದು ಮತ್ತು ಜ್ಯಾಕ್ ಮಾಡಬೇಕಾಗಿರುವುದೆಂದು ಅವನಿಗೆ ತಿಳಿಸಿದನು ರೆಸ್ಟೋರೆಂಟ್ ಮುಂದಿನ ಬಾಗಿಲನ್ನು ಮುಂದಿನ ರಾತ್ರಿ ಅನ್ಲಾಕ್ ಮಾಡಿದೆ ಮತ್ತು ಅವನು ಅವನಿಗೆ 30 ಶೇಕಡಾ ಕದ್ದ ಹಣವನ್ನು ಕೊಡುತ್ತಾನೆ.
"
"His brother-in-law, Rajiv Goswami, also entered the film industry.
","ಇವರ ಸಹೋದರ, ರಾಜೀವ್ ಗೋಸ್ವಾಮಿ, ಸಹ ಚಿತ್ರರಂಗವನ್ನು ಪ್ರವೇಶಿಸಿದ್ದರು.
"
"His collaborations with the great Latin musicians, including his brother-in-law Machito, as well as the top bebop musicians such as Dizzy Gillespie, lit the fuse for an explosion of Latin jazz in the 1940s and '50s.
","ಅವನ ಅಳಿಯ-ಮ್ಯಾಚಿಟೋ ಸೇರಿದಂತೆ ಮಹಾನ್ ಲ್ಯಾಟಿನ್ ಸಂಗೀತಗಾರರೊಂದಿಗಿನ ಅವನ ಸಹಭಾಗಿತ್ವಗಳು, ಮತ್ತು ಡಿಜ್ಜಿ ಗಿಲ್ಲೆಸ್ಪಿ ಯಂತಹ ಉನ್ನತ ಬೆಬೊಪ್ ಸಂಗೀತಗಾರರು, 1940 ಮತ್ತು 50 ರ ದಶಕಗಳಲ್ಲಿ ಲ್ಯಾಟಿನ್ ಜಾಝ್ನ ಸ್ಫೋಟಕ್ಕಾಗಿ ಫ್ಯೂಸ್ ಅನ್ನು ಲಿಟ್ ಮಾಡಿದರು.
"
"His collaborations with the great Latin musicians, including his brother-in-law Machito, as well as the top bebop musicians such as Dizzy Gillespie, lit the fuse for an explosion of Latin jazz in the s and '50s.
","ಅವನ ಅಳಿಯ-ಮ್ಯಾಚಿಟೋ ಸೇರಿದಂತೆ ಮಹಾನ್ ಲ್ಯಾಟಿನ್ ಸಂಗೀತಗಾರರೊಂದಿಗಿನ ಅವನ ಸಹಭಾಗಿತ್ವಗಳು, ಮತ್ತು ಡಿಜ್ಜಿ ಗಿಲ್ಲೆಸ್ಪಿ ಯಂತಹ ಉನ್ನತ ಬೆಬೊಪ್ ಸಂಗೀತಗಾರರು, 1940 ಮತ್ತು 50 ರ ದಶಕಗಳಲ್ಲಿ ಲ್ಯಾಟಿನ್ ಜಾಝ್ನ ಸ್ಫೋಟಕ್ಕಾಗಿ ಫ್ಯೂಸ್ ಅನ್ನು ಲಿಟ್ ಮಾಡಿದರು.
"
"His father was killed in battle, Hannibal's brother-in-law Hasdrubal succeeded to his command of the army with Hannibal serving as an officer under him.
","ಅವನ ತಂದೆ ಯುದ್ಧದಲ್ಲಿ ಹತ್ಯೆಯಾದ ಮೇಲೆ ಹ್ಯಾನಿಬಲ್ನ ಸೋದರಳಿಯ ಹ್ಯಾಸ್ದ್ರುಬಲ್ ಸೈನ್ಯದ ದಂಡನಾಯಕನಾಗುತ್ತಾನೆ ಮತ್ತು ಹ್ಯಾನಿಬಲ್ ಅವನ ಕೈ ಕೆಳಗಿನ ಒಬ್ಬ ಅಧಿಕಾರಿಯಾಗಿ ನೇಮಕವಾಗುತ್ತಾನೆ.
"
"His part consisted of 30 soldiers from the Royal Africa Corps garrisoned at Goree (they were offered extra pay and the promise of a discharge on return), plus officers including his brother-in-law Alexander Anderson, who agreed to join the trip, and four boat builders from Portsmouth who would construct a forty-foot boat when they reached the river.
","ಅವರ ಭಾಗವು ಗೋರೆನಲ್ಲಿ (ಅವರು ವೀನಿಗೆ ಹೆಚ್ಚಿನ ವೇತನ ಮತ್ತು ರಿಟರ್ನ್ ಮೇಲೆ ವಿಸರ್ಜನೆಯ ಭರವಸೆಯನ್ನು ನೀಡಿದರು) ರಾಯಲ್ ಆಫ್ರಿಕಾದ ಕಾರ್ಪ್ಸ್ನಿಂದ 30 ಸೈನಿಕರು ಸೇರಿದ್ದರು, ಅಲ್ಲದೇ ಪ್ರಯಾಣಿಕರು ಸೇರಲು ಒಪ್ಪಿಕೊಂಡಿದ್ದ ಅವರ ಸೋದರಳಿಯ ಅಲೆಕ್ಸಾಂಡರ್ ಆಂಡರ್ಸನ್ ಸೇರಿದಂತೆ ಅಧಿಕಾರಿಗಳು) ಅವರು ನದಿಯ ತಲುಪಿದಾಗ ನಲವತ್ತು ಅಡಿ ದೋಣಿ ನಿರ್ಮಿಸುವ ಪೋರ್ಟ್ಸ್ಮೌತ್ನಿಂದ ನಾಲ್ಕು ಬೋಟ್ ತಯಾರಕರು.
"
"His part consisted of 30 soldiers from the Royal Africa Corps garrisoned at Goree (they were offered extra pay and the promise of a discharge on return), plus officers, including his brother-in-law Alexander Anderson, who agreed to join the trip) and four boat builders from Portsmouth who would construct a 40-foot boat when they reached the river.
","ಅವರ ಭಾಗವು ಗೋರೆನಲ್ಲಿ (ಅವರು ವೀನಿಗೆ ಹೆಚ್ಚಿನ ವೇತನ ಮತ್ತು ರಿಟರ್ನ್ ಮೇಲೆ ವಿಸರ್ಜನೆಯ ಭರವಸೆಯನ್ನು ನೀಡಿದರು) ರಾಯಲ್ ಆಫ್ರಿಕಾದ ಕಾರ್ಪ್ಸ್ನಿಂದ 30 ಸೈನಿಕರು ಸೇರಿದ್ದರು, ಅಲ್ಲದೇ ಪ್ರಯಾಣಿಕರು ಸೇರಲು ಒಪ್ಪಿಕೊಂಡಿದ್ದ ಅವರ ಸೋದರಳಿಯ ಅಲೆಕ್ಸಾಂಡರ್ ಆಂಡರ್ಸನ್ ಸೇರಿದಂತೆ ಅಧಿಕಾರಿಗಳು) ಅವರು ನದಿಯ ತಲುಪಿದಾಗ ನಲವತ್ತು ಅಡಿ ದೋಣಿ ನಿರ್ಮಿಸುವ ಪೋರ್ಟ್ಸ್ಮೌತ್ನಿಂದ ನಾಲ್ಕು ಬೋಟ್ ತಯಾರಕರು.
"
"His widow married Jasper Tudor, Margaret Beaufort's brother-in-law
","ಅವರ ವಿಧವೆ ಜಾಸ್ಪರ್ ಟ್ಯೂಡರ್, ಮಾರ್ಗರೇಟ್ ಬ್ಯೂಫೋರ್ಟ್ ಅವರ ಸೋದರಳನ್ನು ವಿವಾಹವಾದರು.
"
"His widow married Jasper Tudor, Margaret Beaufort's brother-in-law.
","ಅವರ ವಿಧವೆ ಜಾಸ್ಪರ್ ಟ್ಯೂಡರ್, ಮಾರ್ಗರೇಟ್ ಬ್ಯೂಫೋರ್ಟ್ ಅವರ ಸೋದರಳನ್ನು ವಿವಾಹವಾದರು.
"
"Hutchinson still saw John Cotton as a supporter, as well as her brother-in-law John Wheelwright, but had few others among the clergy.
","ಹಚಿನ್ಸನ್ ಇನ್ನೂ ಜಾನ್ ಕಾಟನ್ನನ್ನು ಬೆಂಬಲಿಗನಾಗಿ ನೋಡಿದಳು, ಅಲ್ಲದೆ ಅವಳ ಸೋದರ ಜಾನ್ ವ್ಹೀಲ್ವೈಟ್ಳನ್ನು ನೋಡಿಕೊಂಡರು, ಆದರೆ ಪಾದ್ರಿಯವರಲ್ಲಿ ಕೆಲವರು ಇದ್ದರು.
"
"I couldn't understand how my sister or brother-in-law could have come into my room and then returned to their own bed and crawled under the covers in the few seconds it took me to reach the hallway but I figured it had to be one of them since Toby always barks and growls at everybody and everything he doesn't immediately recognize.
","ನನ್ನ ಸಹೋದರಿ ಅಥವಾ ಸೋದರಳಿಯು ಹೇಗೆ ನನ್ನ ಕೋಣೆಯೊಳಗೆ ಬಂದು ತಮ್ಮ ಹಾಸಿಗೆಗೆ ಹಿಂದಿರುಗಿದ ಮತ್ತು ಕೆಲವೇ ಸೆಕೆಂಡುಗಳಲ್ಲಿ ಕವರ್ಗಳ ಅಡಿಯಲ್ಲಿ ಕ್ರಾಲ್ ಮಾಡಿದ್ದೆಂದರೆ ಅದು ಹಜಾರವನ್ನು ತಲುಪಲು ನನಗೆ ತೆಗೆದುಕೊಂಡಿತು ಹೇಗೆಂದು ನನಗೆ ಅರ್ಥವಾಗಲಿಲ್ಲ, ಆದರೆ ನಾನು ಟೋಬಿ ಯಾವಾಗಲೂ ಬಾರ್ಕ್ ಮತ್ತು ಎಲ್ಲರೂ ಮತ್ತು ಅವರು ತಕ್ಷಣ ಗುರುತಿಸುವುದಿಲ್ಲ ಎಲ್ಲವೂ ಬೆಳೆಯುತ್ತದೆ ರಿಂದ, ಅವುಗಳಲ್ಲಿ ಒಂದು ಎಂದು.
"
"I couldn't understand how my sister or brother-in-law could have come into my room and then returned to their own bed and crawled under the covers in the few seconds it took me to reach the hallway, but I figured it had to be one of them, since Toby always barks and growls at everybody and everything he doesn't immediately recognize.
","ನನ್ನ ಸಹೋದರಿ ಅಥವಾ ಸೋದರಳಿಯು ಹೇಗೆ ನನ್ನ ಕೋಣೆಯೊಳಗೆ ಬಂದು ತಮ್ಮ ಹಾಸಿಗೆಗೆ ಹಿಂದಿರುಗಿದ ಮತ್ತು ಕೆಲವೇ ಸೆಕೆಂಡುಗಳಲ್ಲಿ ಕವರ್ಗಳ ಅಡಿಯಲ್ಲಿ ಕ್ರಾಲ್ ಮಾಡಿದ್ದೆಂದರೆ ಅದು ಹಜಾರವನ್ನು ತಲುಪಲು ನನಗೆ ತೆಗೆದುಕೊಂಡಿತು ಹೇಗೆಂದು ನನಗೆ ಅರ್ಥವಾಗಲಿಲ್ಲ, ಆದರೆ ನಾನು ಟೋಬಿ ಯಾವಾಗಲೂ ಬಾರ್ಕ್ ಮತ್ತು ಎಲ್ಲರೂ ಮತ್ತು ಅವರು ತಕ್ಷಣ ಗುರುತಿಸುವುದಿಲ್ಲ ಎಲ್ಲವೂ ಬೆಳೆಯುತ್ತದೆ ರಿಂದ, ಅವುಗಳಲ್ಲಿ ಒಂದು ಎಂದು.
"
"I first met Omar in 2006 at an iftar meal at my brother-in-law's house.
","ನಾನು ಓಮರ್ನನ್ನು ಮೊದಲ ಬಾರಿ 2006ರಲ್ಲಿ ಸೋದರ ಸಂಬಂಧಿಯೊಬ್ಬರ ಇಫ್ತಾರ್ ಕೂಟವೊಂದರಲ್ಲಿ ಭೇಟಿಯಾಗಿದ್ದೆ.
"
"I met Omar for the first time in 2006 at an iftar meal at my brother-in-law's house.
","ನಾನು ಓಮರ್ನನ್ನು ಮೊದಲ ಬಾರಿ 2006ರಲ್ಲಿ ಸೋದರ ಸಂಬಂಧಿಯೊಬ್ಬರ ಇಫ್ತಾರ್ ಕೂಟವೊಂದರಲ್ಲಿ ಭೇಟಿಯಾಗಿದ್ದೆ.
"
"I served an early Christmas dinner for family and friends, and everybody departed by 5 p.m., except my sister and brother-in-law who live with me.
","ನಾನು ಕುಟುಂಬ ಮತ್ತು ಸ್ನೇಹಿತರಿಗಾಗಿ ಆರಂಭಿಕ ಕ್ರಿಸ್ಮಸ್ ಊಟಕ್ಕೆ ಸೇವೆ ಸಲ್ಲಿಸಿದ್ದೇನೆ, ಮತ್ತು ನನ್ನ ಸಹೋದರಿ ಮತ್ತು ನನ್ನ ಜೊತೆ ವಾಸಿಸುವ ಸಹೋದರನನ್ನು ಹೊರತುಪಡಿಸಿ ಎಲ್ಲರೂ 5 ಗಂಟೆಗೆ ಹೊರಟುಹೋದರು.
"
"In 1570, Nobunaga attacked his brother-in-law's castle, Odani.
","1570 ರಲ್ಲಿ, ನೊಬುನಾಗಾ ತನ್ನ ಸೋದರಳಿಯ ಕೋಟೆಯ ಒಡಾನಿ ಮೇಲೆ ದಾಳಿ ಮಾಡಿದನು.
"
"In 1616, Pocahontas set sail for England with her husband and several Indians: a brother-in-law and some young women, on what was a trip to promote the Virginia Company and its success in the New World and to recruit new settlers.
","1616 ರಲ್ಲಿ, ಪೊಕಾಹೊಂಟಾಸ್ ತನ್ನ ಗಂಡ ಮತ್ತು ಅನೇಕ ಭಾರತೀಯರೊಂದಿಗೆ ಇಂಗ್ಲೆಂಡಿಗೆ ನೌಕಾಯಾನ ಮಾಡಿದರುಃ ವರ್ಜೀನಿಯಾ ಕಂಪೆನಿ ಮತ್ತು ನ್ಯೂ ವರ್ಲ್ಡ್ನಲ್ಲಿ ಅದರ ಯಶಸ್ಸನ್ನು ಉತ್ತೇಜಿಸಲು ಮತ್ತು ಹೊಸ ನಿವಾಸಿಗಳಿಗೆ ನೇಮಕ ಮಾಡುವ ಪ್ರಯಾಣದ ಬಗ್ಗೆ ಒಂದು ಸೋದರಳಿಯ ಮತ್ತು ಕೆಲವು ಯುವತಿಯರು.
"
