eng_Latn,kan_Knda
"Anne came to England after an education in France in early 1522, to marry her Irish cousin James Butler, 9th Earl of Ormond; however, the marriage plans ended in failure and she secured a post at court as maid of honour to Henry VIII's wife, Catherine of Aragon.
","ಆಕೆಯು 1522ರಲ್ಲಿ ಇಂಗ್ಲೇಂಡಿಗೆ ಹಿಂದಿರುಗಿದಳು, ಯಾಕೆಂದರೆ ಐರಿಶ್ ಸೋದರಿಯನಾದ ಜೇಮ್ಸ್ ಬಟ್ಲರ್ ರನ್ನು ಮದುವೆಯಾಗಳು, ಆತನು ಒರ್ಮೌಂಡ್ ನ 9ನೆ ಏರ್ಲ್ ನಾಗಿದ್ದನುಃ ಹಾಗಿದ್ದರೂ, ಮದುವೆಯ ಯೋಜನೆಯು ವಿಫಲದಲ್ಲಿ ಮುಕ್ತಾಯವಾಯಿತು ಮತ್ತು ರಾಣಿಯ ಸಹಭೋಗಿಯಾದ ಅರ್ಗೊನ್ ನಿನ ಕತೆರಿನ್ ಗೆ ಗಣ್ಯವುಳ್ಳ ಕನ್ಯೆಯಾಗಿ ರಾಜಾಸ್ಥಾನದಲ್ಲಿ ಒಂದು ಪದವಿ ದೊರಕಿತು.
"
"Anne was recalled to marry her Irish cousin, James Butler, a young man who was several years older than her and who was living at the English court, in an attempt to settle a dispute over the title and estates of the Earldom of Ormond.
","ಅನ್ನಿ ಆಕೆಯ ಸೋದರಿಯ ಮಗನನ್ನು ಮದುವೆ ಮಾಡಲು ಕರೆಯಲ್ಪಟ್ಟರು, ಯಾರೆಂದರೆ ಜೇಮ್ಸ್ ಬಟ್ಲರ್, ಯೌವ್ವನದ ಮನುಷ್ಯ ಆಕೆಗಿಂತ ಅನೇಕ ವರ್ಷ ಹಿರಿಯವನು ಮತ್ತು ಆಂಗ್ಲರ ರಾಜಾಸ್ಥಾನದಲ್ಲಿ ಜೀವಿಸುತಿದ್ದವರು,[೫] ಹೇಗೆಂದರೆ ಒರ್ಮೌಂಡ್ ನ ಏರ್ಲ್ಡೊಮ್ ಕುರಿತದಾಗಿ ಪದವಿ ಹಾಗು ಸ್ಥಿರಾಸ್ತಿಯ ಒಂದು ವಾದವನ್ನು ಕೊನೆಗೊಳಿಸುವ ಪ್ರಯತ್ನದಲ್ಲಿ ಮಾಡಿದರು.
"
"Anne was recalled to marry her Irish cousin, James Butler, a young man who was several years older than she and who was living at the English court,[41] in an attempt to settle a dispute over the title and estates of the Earldom of Ormond.
","ಅನ್ನಿ ಆಕೆಯ ಸೋದರಿಯ ಮಗನನ್ನು ಮದುವೆ ಮಾಡಲು ಕರೆಯಲ್ಪಟ್ಟರು, ಯಾರೆಂದರೆ ಜೇಮ್ಸ್ ಬಟ್ಲರ್, ಯೌವ್ವನದ ಮನುಷ್ಯ ಆಕೆಗಿಂತ ಅನೇಕ ವರ್ಷ ಹಿರಿಯವನು ಮತ್ತು ಆಂಗ್ಲರ ರಾಜಾಸ್ಥಾನದಲ್ಲಿ ಜೀವಿಸುತಿದ್ದವರು,[೫] ಹೇಗೆಂದರೆ ಒರ್ಮೌಂಡ್ ನ ಏರ್ಲ್ಡೊಮ್ ಕುರಿತದಾಗಿ ಪದವಿ ಹಾಗು ಸ್ಥಿರಾಸ್ತಿಯ ಒಂದು ವಾದವನ್ನು ಕೊನೆಗೊಳಿಸುವ ಪ್ರಯತ್ನದಲ್ಲಿ ಮಾಡಿದರು.
"
"Another cousin's baby was only 25 days.
","ಒಂದು ಒಂದೂವರೆ ವರ್ಷದ ಮಗುವಾದ್ರೆ ಇನ್ನೊಂದು ಮಗು ಹುಟ್ಟಿ ಕೇವಲ 25 ದಿನಗಳಾಗಿತ್ತು.
"
"Another theory suggests a totally different and rather fun story: King Edward III was dancing with Joan Kent, his first cousin and daughter-in-law.
","ಇನ್ನೊಂದು ಸಿದ್ಧಾಂತವು ಸಂಪೂರ್ಣವಾಗಿ ವಿಭಿನ್ನ ಮತ್ತು ವಿನೋದ ಕಥೆಯನ್ನು ಸೂಚಿಸುತ್ತದೆಃ ರಾಜ ಎಡ್ವರ್ಡ್ III ಅವರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಮಗಳಾದ ಕೆಂಟ್ ಜೊನ್ ಜೊತೆಯಲ್ಲಿ ನೃತ್ಯ ಮಾಡುತ್ತಿದ್ದಳು.
"
"Aparna sen mother Supriya Dasgupta is the cousin of renowned Bengali poet Jibanananda Das.
","ತಾಯಿ ಸುಪ್ರಿಯಾ ದಾಸ್ ಗುಪ್ತರು ಪ್ರಖ್ಯಾತ ಬಂಗಾಳಿ ಕವಿ ಜಿಬಾನಂದ ದಾಸ್ ರ ಸೋದರಸಂಬಂಧಿ.
"
"Archangel Gabriel announced his upcoming birth to John's parents, Zechariah (a high priest) and Elizabeth (a cousin of the Virgin Mary).
","ಆರ್ಚಾಂಗೆಲ್ ಗೇಬ್ರಿಯಲ್ ಅವರ ಮುಂಬರುವ ಜನ್ಮವನ್ನು ಜಾನ್ ಹೆತ್ತವರಿಗೆ, ಜೆಕರಾಯಾ (ಪ್ರಧಾನ ಅರ್ಚಕ) ಮತ್ತು ಎಲಿಜಬೆತ್ (ವರ್ಜಿನ್ ಮೇರಿಳ ಸೋದರಸಂಬಂಧಿ) ಎಂದು ಘೋಷಿಸಿದರು.
"
"Archbishop John Carroll was the cousin of Charles Carroll, one of the signers of the Declaration of Independence.
","ಆರ್ಚ್ಬಿಷಪ್ ಜಾನ್ ಕ್ಯಾರೊಲ್ ಅವರು ಚಾರ್ಲ್ಸ್ ಕ್ಯಾರೊಲ್ರ ಸೋದರಸಂಬಂಧಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಘೋಷಣೆಯ ಸಂಕೇತದಾರರಲ್ಲಿ ಒಬ್ಬರಾಗಿದ್ದರು.
"
"Arizona First cousins, yes, only if they are over a certain age or cannot bear children.
","ಅರಿಝೋನಾಃ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಹೌದು, ಅವರು ಒಂದು ನಿರ್ದಿಷ್ಟ ವಯಸ್ಸಿನ ಮೇಲೆ ಮಾತ್ರ ಅಥವಾ ಮಕ್ಕಳನ್ನು ಹೊಂದುವುದಿಲ್ಲ.
"
"Arkansas does not allow cousin marriages.
","ಅರ್ಕಾನ್ಸಾಸ್ ಕಸಿನ್ ಮದುವೆಗಳನ್ನು ಅನುಮತಿಸುವುದಿಲ್ಲ.
"
"Arriving at the house of Zachariah and Elizabeth, Mary greets her cousin and something wonderful happens: John the Baptist leaps in Elizabeth's womb (Luke 1:41).
","ಜಕಾರಿ (ಅಥವಾ ಝಕರಿಯಾಸ್) ಮತ್ತು ಎಲಿಜಬೆತ್ನ ಮನೆಯಲ್ಲಿ ಬರುವ ಮೇರಿ ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಅದ್ಭುತವಾದ ಏನಾಗುತ್ತದೆಃ ಎಲಿಜಬೆತ್ನ ಗರ್ಭಾಶಯದಲ್ಲಿ ಜಾನ್ ಬ್ಯಾಪ್ಟಿಸ್ಟ್ ಬರುತ್ತಾನೆ (ಲೂಕ 1:41).
"
"Arriving at the house of Zachary (or Zacharias) and Elizabeth, Mary greets her cousin, and something wonderful happens: John the Baptist leaps in Elizabeth's womb Luke 1:41).
","ಜಕಾರಿ (ಅಥವಾ ಝಕರಿಯಾಸ್) ಮತ್ತು ಎಲಿಜಬೆತ್ನ ಮನೆಯಲ್ಲಿ ಬರುವ ಮೇರಿ ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಅದ್ಭುತವಾದ ಏನಾಗುತ್ತದೆಃ ಎಲಿಜಬೆತ್ನ ಗರ್ಭಾಶಯದಲ್ಲಿ ಜಾನ್ ಬ್ಯಾಪ್ಟಿಸ್ಟ್ ಬರುತ್ತಾನೆ (ಲೂಕ 1:41).
"
"As Fatu, his greatest success was as part of The Samoan Swat Team and The Headshrinkers with his cousin.
","ಫ್ಯಾತು ಎಂದು, ಅವನ ಮಹಾನ್ ಯಶಸ್ಸು ಅವನ ಸೋದರಸಂಬಂಧಿ ಜೊತೆ ದಿ ಸಮೋವನ್ ಸ್ವಾತ್ ತಂಡ ಮತ್ತು ದಿ ಹೆಡ್ಶೈಂಕರ್ಸ್ನ ಭಾಗವಾಗಿತ್ತು.
"
"As I was sitting on the couch, my cousin came into the living room and turned the stereo volume up very loud.
","ನಾನು ಹಾಸಿಗೆಯ ಮೇಲೆ ಕುಳಿತಿದ್ದಂತೆ, ನನ್ನ ಸೋದರಸಂಬಂಧಿ ಕೋಣೆಯು ದೇಶ ಕೋಣೆಯಲ್ಲಿ ಬಂದು ಸ್ಟಿರಿಯೊ ಸಂಪುಟವನ್ನು ತುಂಬಾ ಜೋರಾಗಿ ತಿರುಗಿಸಿತು.
"
"As Melanie's sexuality grows, her cousin Finn falls in love with her, and their gradual coming-together allows them to form the basis of a new kind of family that's wholly independent of the world that they're trapped in with Uncle Philip.
","ಮೆಲಾನಿ ಲೈಂಗಿಕತೆ ಬೆಳೆದಂತೆ, ಅವಳ ಸೋದರಸಂಬಂಧಿ ಫಿನ್ ಅವಳೊಂದಿಗೆ ಪ್ರೀತಿಯಲ್ಲಿ ಬೀಳುತ್ತಾಳೆ, ಮತ್ತು ಅವರ ಕ್ರಮೇಣವಾಗಿ ಒಟ್ಟಿಗೆ ಬರುವ ಅವರು ಅವುಗಳನ್ನು ಕುಟುಂಬದ ಒಂದು ಹೊಸ ರೀತಿಯ ಆಧಾರವಾಗಿ ರೂಪಿಸಲು ಅನುವು ಮಾಡಿಕೊಡುತ್ತದೆ, ಅದು ಅವರು ಸಂಪೂರ್ಣವಾಗಿ ಅಂಕಲ್ ಫಿಲಿಪ್ನೊಂದಿಗೆ ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡಿದೆ.
"
"As a group of insects, they are generally considered to be less efficient pollinators than their cousins.
","ಒಂದು ಕೀಟ ಗುಂಪಿನಂತೆ, ಒಟ್ಟಾರೆಯಾಗಿ, ಅವುಗಳು ತಮ್ಮ ಜೇನು ಸೋದರಸಂಬಂಧಿಗಳಿಗಿಂತ ಕಡಿಮೆ ಪರಿಣಾಮಕಾರಿ ಪರಾಗಸ್ಪರ್ಶಕಗಳೆಂದು ಭಾವಿಸಲಾಗಿದೆ.
"
"As a teenager, Albert traveled to Britain and met Princess Victoria, who was his first cousin and nearly his age.
","ಹದಿಹರೆಯದವನಾಗಿದ್ದಾಗ, ಆಲ್ಬರ್ಟ್ ಬ್ರಿಟನ್ಗೆ ತೆರಳಿದರು ಮತ್ತು ರಾಜಕುಮಾರ ವಿಕ್ಟೋರಿಯಾಳನ್ನು ಭೇಟಿಯಾದರು, ಇವನು ಅವನ ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಆಲ್ಬರ್ಟ್ನಂತೆಯೇ ಅದೇ ವಯಸ್ಸಿನಲ್ಲಿದ್ದ.
"
"As an insect group, on the whole, they are generally thought to be less efficient pollinators than their bee cousins.
","ಒಂದು ಕೀಟ ಗುಂಪಿನಂತೆ, ಒಟ್ಟಾರೆಯಾಗಿ, ಅವುಗಳು ತಮ್ಮ ಜೇನು ಸೋದರಸಂಬಂಧಿಗಳಿಗಿಂತ ಕಡಿಮೆ ಪರಿಣಾಮಕಾರಿ ಪರಾಗಸ್ಪರ್ಶಕಗಳೆಂದು ಭಾವಿಸಲಾಗಿದೆ.
"
"As far as we can tell, its strategy was similar to that of its later, heavier cousin Smilodon, aka the Saber-Toothed Tiger, which lived in Pleistocene North America.
","ನಾವು ಹೇಳುವವರೆಗೂ, ಇದರ ತಂತ್ರವು ಅದರ ನಂತರದ, ಭಾರವಾದ ಸೋದರಸಂಬಂಧಿ ಸ್ಮಿಲೋಡನ್ಗೆ ಹೋಲುವಂತಿತ್ತು, ಇದು ಪ್ಲೆಸ್ಟೋಸೀನ್ ಉತ್ತರ ಅಮೇರಿಕಾದಲ್ಲಿ ವಾಸವಾಗಿದ್ದ ಸಬ್ರೆ-ಟೂತ್ಡ್ ಟೈಗರ್ .
"
"As indicated by Fox News, the 86-year-old was a cousin of Spain's King Felipe VI.
","ಫಾಕ್ಸ್ ನ್ಯೂಸ್ ಪ್ರಕಾರ, 86 ವರ್ಷದ ಸ್ಪೇನ್ ರಾಜ ಫೆಲಿಪೆ VI ರ ಸೋದರಸಂಬಂಧಿ.
"
"As the longest epic poem in the world, Mahabharata depicts the actions of Hindu human beings in times of dharmic conflict in a power struggle between two groups of cousins.
","ಜಗತ್ತಿನಲ್ಲಿ ಅತ್ಯಂತ ಉದ್ದವಾದ ಮಹಾಕಾವ್ಯದ ಕವಿತೆಯಾಗಿ, ಮಹಾಭಾರತವು ಎರಡು ಗುಂಪುಗಳ ಸೋದರ ಸಂಬಂಧಿಗಳ ನಡುವೆ ಶಕ್ತಿಯ ಹೋರಾಟದಲ್ಲಿ ಧಾರ್ಮಿಕ ಸಂಘರ್ಷದ ಕಾಲದಲ್ಲಿ ಹಿಂದೂ ಮಾನವರ ಕ್ರಿಯೆಗಳನ್ನು ಚಿತ್ರಿಸುತ್ತದೆ.
"
"As you'll see, many states allow first Dating second cousin marriages only if there will be no offspring from those marriages.
","ನೀವು ನೋಡುವಂತೆ, ಅನೇಕ ರಾಜ್ಯಗಳು ಆ ಮದುವೆಯ ಯಾವುದೇ ಸಂತಾನವಿಲ್ಲದಿದ್ದರೆ ಮಾತ್ರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಮದುವೆಗಳನ್ನು ಅನುಮತಿಸುತ್ತವೆ.
"
"As you'll see, many states allow first cousin marriages only if there will be no offspring from those marriages.
","ನೀವು ನೋಡುವಂತೆ, ಅನೇಕ ರಾಜ್ಯಗಳು ಆ ಮದುವೆಯ ಯಾವುದೇ ಸಂತಾನವಿಲ್ಲದಿದ್ದರೆ ಮಾತ್ರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಮದುವೆಗಳನ್ನು ಅನುಮತಿಸುತ್ತವೆ.
"
"As youll see, many states allow first cousin marriages only if there will be no offspring from those marriages.
","ನೀವು ನೋಡುವಂತೆ, ಅನೇಕ ರಾಜ್ಯಗಳು ಆ ಮದುವೆಯ ಯಾವುದೇ ಸಂತಾನವಿಲ್ಲದಿದ್ದರೆ ಮಾತ್ರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಮದುವೆಗಳನ್ನು ಅನುಮತಿಸುತ್ತವೆ.
"
"At a total length of 219.3 inches, the Suburban and its cousin the Yukon XL are the largest SUVs in the market for 2005.
","ಒಟ್ಟು 219.3 ಅಂಗುಲಗಳಷ್ಟು ಉದ್ದದಲ್ಲಿ, ಸಬರ್ನ್ಬಾನ್ ಮತ್ತು ಅದರ ಸೋದರಸಂಬಂಧಿ ಯುಕಾನ್ XL 2005 ರ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಅತಿ ದೊಡ್ಡ ಎಸ್ಯುವಿಗಳಾಗಿವೆ.
"
"At age 25, she eloped with her 19-year-old distant cousin, Stephen Van Rensselaer III .
","25 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ತನ್ನ 19 ವರ್ಷದ ದೂರದ ಸೋದರಸಂಬಂಧಿ, ಸ್ಟೀಫನ್ ವ್ಯಾನ್ ರೆನ್ಸೆಲೆಯರ್ III ರೊಂದಿಗೆ ಓಡಿಹೋದರು.
"
"At age 25, she eloped with her 19-year-old distant cousin, Stephen Van Rensselaer III.
","25 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ತನ್ನ 19 ವರ್ಷದ ದೂರದ ಸೋದರಸಂಬಂಧಿ, ಸ್ಟೀಫನ್ ವ್ಯಾನ್ ರೆನ್ಸೆಲೆಯರ್ III ರೊಂದಿಗೆ ಓಡಿಹೋದರು.
"
"At her cousin's behest, Esther conceals her Jewish identity from the king.
","ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಆಜ್ಞೆಯಲ್ಲಿ, ಎಸ್ತರ್ ತನ್ನ ಯಹೂದಿ ಗುರುತನ್ನು ರಾಜನಿಂದ ಮರೆಮಾಡುತ್ತಾನೆ.
"
"At least some of them are 40,000 years old and may have been the work of our Neanderthal cousins.
","ಅವುಗಳಲ್ಲಿ ಕೆಲವು 40,000 ವರ್ಷಗಳು ಮತ್ತು ನಮ್ಮ ನಿಯಾಂಡರ್ತಾಲ್ ಸೋದರಸಂಬಂಧಿಗಳ ಕೆಲಸವಾಗಿರಬಹುದು.
"
"At the Annunciation the Angel Gabriel informed the Virgin Mary that her cousin Elizabeth was six months pregnant.
","ಇದನ್ನು ಅವಳಿಗೆ ಪ್ರಕಟಿಸಿದಾಗ, ಮೇರಿಳ ಸೋದರಸಂಬಂಧಿ ಎಲಿಜಬೆತ್ ಆರು ತಿಂಗಳ ಗರ್ಭಿಣಿಯಾಗಿದ್ದಾನೆ ಎಂದು ಗಾಬ್ರಿಯಲ್ ದೇವತೆ ಬಹಿರಂಗಪಡಿಸುತ್ತಾನೆ.
"
"At the Volta Laboratory, Bell, his cousin, Chichester Bell, and Charles Sumner Tainter invent a wax cylinder for Thomas Edison 's phonograph.
","ವೋಲ್ಟಾ ಪ್ರಯೋಗಾಲಯದಲ್ಲಿ, ಬೆಲ್, ಅವರ ಸೋದರಸಂಬಂಧಿ, ಚಿಚೆಸ್ಟರ್ ಬೆಲ್, ಮತ್ತು ಚಾರ್ಲ್ಸ್ ಸಮ್ನರ್ ಟೈನ್ಟರ್ ಥಾಮಸ್ ಎಡಿಸನ್ನ ಫೋನೋಗ್ರಾಫ್ಗಾಗಿ ಮೇಣದ ಸಿಲಿಂಡರ್ ಅನ್ನು ಕಂಡುಹಿಡಿದರು.
"
"At the Volta Laboratory, Bell, his cousin, Chichester Bell, and Charles Sumner Tainter invent a wax cylinder for Thomas Edison's phonograph.
","ವೋಲ್ಟಾ ಪ್ರಯೋಗಾಲಯದಲ್ಲಿ, ಬೆಲ್, ಅವರ ಸೋದರಸಂಬಂಧಿ, ಚಿಚೆಸ್ಟರ್ ಬೆಲ್, ಮತ್ತು ಚಾರ್ಲ್ಸ್ ಸಮ್ನರ್ ಟೈನ್ಟರ್ ಥಾಮಸ್ ಎಡಿಸನ್ನ ಫೋನೋಗ್ರಾಫ್ಗಾಗಿ ಮೇಣದ ಸಿಲಿಂಡರ್ ಅನ್ನು ಕಂಡುಹಿಡಿದರು.
"
"At the Volta Laboratory: Bell, his cousin, Chichester Bell, and Charles Sumner Tainter invent a wax cylinder for Thomas Edison's phonograph.
","ವೋಲ್ಟಾ ಪ್ರಯೋಗಾಲಯದಲ್ಲಿ, ಬೆಲ್, ಅವರ ಸೋದರಸಂಬಂಧಿ, ಚಿಚೆಸ್ಟರ್ ಬೆಲ್, ಮತ್ತು ಚಾರ್ಲ್ಸ್ ಸಮ್ನರ್ ಟೈನ್ಟರ್ ಥಾಮಸ್ ಎಡಿಸನ್ನ ಫೋನೋಗ್ರಾಫ್ಗಾಗಿ ಮೇಣದ ಸಿಲಿಂಡರ್ ಅನ್ನು ಕಂಡುಹಿಡಿದರು.
"
"At the age of 16 he married his cousin, Yasodhara.
","16 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ಅವರು ತಮ್ಮ ಸೋದರಸಂಬಂಧಿ ಯಸೋಧಾರರನ್ನು ಕೂಡಾ 16 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ವಿವಾಹವಾದರು.
"
"At the age of 16, he was married to his cousin, Yasodhara, who was also 16.
","16 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ಅವರು ತಮ್ಮ ಸೋದರಸಂಬಂಧಿ ಯಸೋಧಾರರನ್ನು ಕೂಡಾ 16 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ವಿವಾಹವಾದರು.
"
"At the age of 16, she was forced to marry one of her cousins.
","16ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ಅವಳಿಗೆ ಅವಳ ಸೋದರ ಸಂಬಂಧಿಯೊಬ್ಬನ ಜೊತೆ ಮದುವೆ ಮಾಡಿಸಲಾಯಿತು.
"
"At the age of 21, Queen Victoria married her cousin, Albert of Saxe-Coburg, a handsome German Prince.
","ವಯಸ್ಸು 21, ಬ್ರಿಟನ್ ರಾಣಿ ತನ್ನ ಸಂಬಂಧಿ ಸಾಕ್ಸ್-ಕೊಬುರ್ಗ್-ಗೊತ್ತ, ಒಂದು ಜರ್ಮನ್ ಪ್ರಭುವಿನ ಆಲ್ಬರ್ಟ್ ಮದುವೆಯಾದರು.
"
"Attempting to have it both ways, there's a disclaimer right in the first verse, where the King claims that he and his new girlfriend are distant cousins.
","ಇದು ಎರಡೂ ವಿಧಾನಗಳನ್ನು ಹೊಂದಲು ಪ್ರಯತ್ನಿಸಿದರೆ, ಮೊದಲ ಪದ್ಯದಲ್ಲಿ ಹಕ್ಕು ನಿರಾಕರಣೆ ಇದೆ, ಅಲ್ಲಿ ಅವನು ಮತ್ತು ಅವನ ಹೊಸ ಗೆಳತಿ ದೂರದ ಸಂಬಂಧಿಗಳಾಗಿದ್ದಾನೆಂದು ಕಿಂಗ್ ಹೇಳುತ್ತಾನೆ.
"
"Avian Life During the Cretaceous Period By the end of the Cretaceous period, pterosaurs (flying reptiles) had finally attained the enormous sizes of their cousins on land and in the sea, the 35-foot-wingspan Quetzalcoatlus being the most spectacular example.
","ಕ್ರಿಟೇಷಿಯಸ್ ಅವಧಿಯ ಅಂತ್ಯದ ವೇಳೆಗೆ, ಪಿಟೋಸೌರ್ಗಳು (ಹಾರುವ ಸರೀಸೃಪಗಳು) ಅಂತಿಮವಾಗಿ ತಮ್ಮ ಸೋದರಸಂಬಂಧಿಗಳ ಭೂಮಿ ಮತ್ತು ಸಮುದ್ರದ ಮೇಲೆ ಬಿದ್ದವು , 35-ಅಡಿ ರೆಕ್ಕೆಗಳ ಗುಂಡುಹಾರಿ ಕ್ವೆಟ್ಜಾಲ್ಕೊಟಲ್ಸ್ ಅತ್ಯಂತ ಅದ್ಭುತ ಉದಾಹರಣೆಯಾಗಿದೆ.
"
"Ayazuddin's cousin, Ajmal-ur-Rahman (16) who was riding pillion, succumbed to his injuries while undergoing treatment.
","ಹಿಂಬದಿ ಸವಾರನಾಗಿದ್ದ ಆಯಾಜುದ್ದೀನ್ ಸಹೋದರ ಸಂಬಂಧಿ ಅಜ್ಮಲ್- ಉರ್- ರಹಮಾನ್ (16) ಅವರೂ ಗಾಯಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ಪಡೆಯುತ್ತಿದ್ದಾಗ ಅಸು ನೀಗಿದ್ದರು.
"
"Ayazuddin's cousin, Ajmal-ur-Rahman (16) who was riding pillion, yields to his injuries while undergoing treatment.
","ಹಿಂಬದಿ ಸವಾರನಾಗಿದ್ದ ಆಯಾಜುದ್ದೀನ್ ಸಹೋದರ ಸಂಬಂಧಿ ಅಜ್ಮಲ್- ಉರ್- ರಹಮಾನ್ (16) ಅವರೂ ಗಾಯಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ಪಡೆಯುತ್ತಿದ್ದಾಗ ಅಸು ನೀಗಿದ್ದರು.
"
"Ayazuddin's cousin, Ajmal-ur-Rahman, 16, who was riding pillion, succumbed to his injuries while undergoing treatment.
","ಹಿಂಬದಿ ಸವಾರನಾಗಿದ್ದ ಆಯಾಜುದ್ದೀನ್ ಸಹೋದರ ಸಂಬಂಧಿ ಅಜ್ಮಲ್- ಉರ್- ರಹಮಾನ್ (16) ಅವರೂ ಗಾಯಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ಪಡೆಯುತ್ತಿದ್ದಾಗ ಅಸು ನೀಗಿದ್ದರು.
"
"Babita Phogat's maternal cousin Ritika has reportedly committed suicide
","ಬಬಿತಾ ಪೋಗಟ್ ಸೋದರ ಸಂಬಂಧಿ ರಿತಿಕಾ ಪೋಗಟ್ ಆತ್ಮಹತ್ಯೆಃ ವರದಿ
"
"Babita, along with her sister and cousin, have contributed to a change in mindset and attitude towards girls and women in their state Haryana.
","ಬಾಬಿಟಾ, ಅವಳ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಸಂಬಂಧಿ ಜೊತೆಗೆ, ಹರಿಯಾಣದ ಗ್ರಾಮದಲ್ಲಿ ಹುಡುಗಿಯರು ಮತ್ತು ಮಹಿಳೆಯರ ಕಡೆಗೆ ಮನಸ್ಥಿತಿ ಮತ್ತು ವರ್ತನೆಯ ಬದಲಾವಣೆಗೆ ಕೊಡುಗೆ ನೀಡಿದ್ದಾರೆ.
"
"Babita, along with her sister and cousin, have contributed to a change in mindset and attitude towards girls and women in their village in Haryana.
","ಬಾಬಿಟಾ, ಅವಳ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಸಂಬಂಧಿ ಜೊತೆಗೆ, ಹರಿಯಾಣದ ಗ್ರಾಮದಲ್ಲಿ ಹುಡುಗಿಯರು ಮತ್ತು ಮಹಿಳೆಯರ ಕಡೆಗೆ ಮನಸ್ಥಿತಿ ಮತ್ತು ವರ್ತನೆಯ ಬದಲಾವಣೆಗೆ ಕೊಡುಗೆ ನೀಡಿದ್ದಾರೆ.
"
"Babita, along with her sister and cousin, have contributed to a change in mindset and attitude towards girls and women in their village in Haryana.[3]
","ಬಾಬಿಟಾ, ಅವಳ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಸಂಬಂಧಿ ಜೊತೆಗೆ, ಹರಿಯಾಣದ ಗ್ರಾಮದಲ್ಲಿ ಹುಡುಗಿಯರು ಮತ್ತು ಮಹಿಳೆಯರ ಕಡೆಗೆ ಮನಸ್ಥಿತಿ ಮತ್ತು ವರ್ತನೆಯ ಬದಲಾವಣೆಗೆ ಕೊಡುಗೆ ನೀಡಿದ್ದಾರೆ.
"
"Babita, along with the edge of her sister and cousin, has added to an exchange mentality and attitude towards women and women of their town in Haryana.
","ಬಾಬಿಟಾ, ಅವಳ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಸಂಬಂಧಿ ಜೊತೆಗೆ, ಹರಿಯಾಣದ ಗ್ರಾಮದಲ್ಲಿ ಹುಡುಗಿಯರು ಮತ್ತು ಮಹಿಳೆಯರ ಕಡೆಗೆ ಮನಸ್ಥಿತಿ ಮತ್ತು ವರ್ತನೆಯ ಬದಲಾವಣೆಗೆ ಕೊಡುಗೆ ನೀಡಿದ್ದಾರೆ.
"
"Babita, forward with her sister and cousin, have devoted to a change in mentally and attitude towards women and girls in their Village in Haryana.
","ಬಾಬಿಟಾ, ಅವಳ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಸಂಬಂಧಿ ಜೊತೆಗೆ, ಹರಿಯಾಣದ ಗ್ರಾಮದಲ್ಲಿ ಹುಡುಗಿಯರು ಮತ್ತು ಮಹಿಳೆಯರ ಕಡೆಗೆ ಮನಸ್ಥಿತಿ ಮತ್ತು ವರ್ತನೆಯ ಬದಲಾವಣೆಗೆ ಕೊಡುಗೆ ನೀಡಿದ್ದಾರೆ.
"
"Basava married a cousin from his mother side.
","ಬಸವ ತನ್ನ ತಾಯಿಯ ಕಡೆಯಿಂದ ಸೋದರ ಸಂಬಂಧಿಯನ್ನು ಮದುವೆಯಾದ.
"
